id,name,description,res_id,is_item
10201032,purple potion,"An SP-restoring potion made with Purple Herb. Use to immediately restore 2,000 SP, plus 800 SP every second for 5 seconds afterward. Cannot be used in PVP. Required Level: 40",10201032.0,1
10201033,purple potion (pvp),"An SP-restoring potion made with Purple Herb. Use to immediately restore 2,000 SP, plus 800 SP every second for 5 seconds afterward. Can only be used in PVP. Required Level: 40",10201033.0,1
10201034,premium white potion,"An advanced HP-restoring potion made from mixed herbs. Use to immediately restore 80,000 HP, plus 32,000 HP every second for 5 seconds afterward. Cannot be used in PVP. Required Level: 75",10201034.0,1
10201035,premium white potion (pvp),"An advanced HP-restoring potion made from mixed herbs. Use to immediately restore 80,000 HP, plus 32,000 HP every second for 5 seconds afterward. Can only be used in PVP. Required Level: 75",10201035.0,1
10201040,stamina potion,A potion that emits a warm glow. Use to restore 60 Stamina.,10201005.0,1
10201041,stamina reagent,"A potion that emits a warm glow, but that is smaller than the average Stamina Potion. Use to restore 10 Stamina.",10406699.0,1
10202003,fly wing,An item made from clipped Chonchon wings and possessing magical power. Can be used to move to a random location on the map.,10202003.0,1
10202004,butterfly wing,"An item made from clipped butterfly wings, it possesses a magical power. Can be used to move to a saved location on the map.",10202004.0,1
10202022,seed of yggdrasil,"Sprout of Yggdrasil, filled with powerful vital energy. Restores 50% HP and 50% SP. Cannot be used in PVP. Required Level: 1",10201021.0,1
10202023,change name card,A card that allows one to change their name. Use to change your character's name!,99999.0,1
10202024,leaf of yggdrasil,"Leaf of Yggdrasil, filled with powerful vital energy. Can revive characters who have lost their ability to fight.",10202024.0,1
10202025,magical stone,There's a rumor that a person who finds a Magical Stone can use it to initialize their stats. Use to reset your Stat Points.,10202025.0,1
10202026,neuralizer,A stick that emits a blue light when you press the button. Those who see this light will forget parts of their memory. Can be used to reset skill points.,10202026.0,1
10202027,gym pass,"A special membership coupon for the gym. Use to increase your weight limit by 1,000.",10202027.0,1
10202029,elemental converter (fire),"Once used, your weapon's attribute will change to Fire for a set time. Lasts 20 minutes.",10202029.0,1
10202030,elemental converter (water),"Once used, your weapon's attribute will change to Water for a set time. Lasts 20 minutes.",10202030.0,1
10202031,elemental converter (wind),"Once used, your weapon's attribute will change to Wind for a set time. Lasts 20 minutes.",10202031.0,1
10202032,elemental converter (earth),"Once used, your weapon's attribute will change to Earth for a set time. Lasts 20 minutes.",10202032.0,1
10202033,warehouse expansion voucher,"A certificate issued by Kafra Corporation, provided only to adventurers who have made contributions to the Chamber of Commerce. Use it to increase your Warehouse storage space.",10202033.0,1
10202034,endless atk buff,Purchase to obtain the Endless Strength Blessing.,10202034.0,1
10202035,endless m.atk buff,Purchase to obtain the Endless Magic Blessing.,10202035.0,1
10202036,endless mspd buff,Purchase to obtain the Endless Speed Blessing.,10202036.0,1
10202037,endless meditatio buff,Purchase to obtain the Endless Meditation Blessing.,10202037.0,1
10202038,angeling's blessing,Purchase to gain 1 stack of Angeling's Blessing.,10202038.0,1
10202039,deviling's curse,Purchase to remove 1 stack of Deviling's Curse.,10202039.0,1
10202040,kingdom missions,The kingdom herald's mysterious quest book. Use to accept mysterious quests.,10202040.0,1
10202041,ultimate showdown invitation letter,"A mysterious invitation from Tony Chir, the Arena Master, which is necessary to participate in the Ultimate Showdown. The handwriting of the invitation is rather messy, making it impossible for anyone to read what is written, but the Arena Master can easily tell whether it is true or fake.",10202041.0,1
10202042,a candy box that contains something.,A <color=#FF69B4>sharing box</color> that is filled with Halloween candy.\nYou will find that it is filled with snacks.\nIt will be placed on the ground after you use it to share with everyone.\nEach person can only take 1 piece of candy. There is a total of 10 pieces of candy.\n<color=#FF0000>(The sharing box will expire if you leave it for a long time.)</color>,10202042.0,1
10202043,chunky poring candy,"Chunky Poring Candy exclusive to the Halloween event.\nEating it will make you big and fat, and some stats might get a buff or debuff. You can only eat a maximum of 5! Don't be greedy!\n<color=#FF0000>(The candy will expire if you don't eat it.)</color>",10202043.0,1
10202044,deviruchi candy,"Deviruchi Candy exclusive to the Halloween event.\nEating it will make you small and skinny, and some stats might get a buff or debuff. You can only eat a maximum of 5! Don't be greedy!\n<color=#FF0000>(The candy will expire if you don't eat it.)</color>",10202044.0,1
10202045,ghost candy,Ghost Candy exclusive to the Halloween event.\nYou will enter Hiding mode after eating it and Crit Rate will increase greatly. The effect cannot be stacked.\n<color=#FF0000>(The candy will expire if you don't eat it.)</color>,10202045.0,1
10202046,pumpkin candy,Pumpkin Candy exclusive to the Halloween event.\nYou will enter Fervor mode after eating it and you will deal more damage against Large monsters. It has adverse side effects. The effect cannot be stacked.\n<color=#FF0000>(The candy will expire if you don't eat it.)</color>,10202046.0,1
10202049,candy,Normal candy dropped by monsters in the Halloween event. Jakk will tabulate the number of candies obtained and you will be ranked accordingly.,10202049.0,1
10202050,starshot,Starshot used during the Christmas Shootout event. Can be fired using the Christmas Elk Slingshot in Geffen to deal moderate damage to Small Monster Balloons.\n<color=#FF0000>[Slingshot can be used at Base Lv.25 and above.]</color>\nConsume Odin's Blessing to earn Starshot.,10202050.0,1
10202051,meteor pellets,Meteor Pellets used during the Christmas Shootout event. Can be fired using the Christmas Elk Slingshot in Geffen to deals high damage to Medium and Small Monster Balloons.\n<color=#FF0000>[Slingshot can be used at Base Lv.25 and above.]</color>\nYou can obtain Meteor Pellets from Carnival Activity Chests.,10202051.0,1
10202052,icicle ammo,Icicle Ammo used during the Christmas Shootout event. Can be fired using the Christmas Elk Slingshot in Geffen to deal extreme damage to Medium and Large Monster Balloons.\n<color=#FF0000>[Slingshot can be used at Base Lv.25 and above.]</color>\nYou can obtain Icicle Ammo after clearing instances in the Heart Pedestal.,10202052.0,1
10202053,cannon ball,"Cannon Balls used during the Christmas Shooting Festival. Can be fired using the fort in Geffen.\nGrants you a chance to earn extra rewards when shooting Gold Angeling Balloons, and has a <color=#FF0000>0.05%</color> chance to launch one-hit critical shots.\n<color=#FF0000>[The fort can be used at Base Lv.25 and above]</color>",10202053.0,1
10202054,fireworks,Firecrackers used in the Nian's Attack event. It deals a small amount of damage and can be equipped on the Quick Use bar.\nSpecial Effect: Hit Nian to decrease its <color=#FF0000>armor</color> by 10%.,10202054.0,1
10202055,firecrackers,"Firecrackers used in the Nian's Attack event. It deals a small amount of damage and can be equipped on the Quick Use bar.\nSpecial Effect: Once Nian's armor is broken, Firecrackers will deal a <color=#FF0000>large amount of damage</color> to it.",10202055.0,1
10202056,spring festival dumplings,"Delicious dumplings with eastern characteristics made especially for the Spring Festival.\nSTR +10, VIT +10, and DEX +10 for 40 minutes.",10202056.0,1
10202057,spring festival rice cakes,"Delicious rice cakes with eastern characteristics made especially for the Spring Festival.\nAGI +10, INT+10, and LUK +10 for 40 minutes.",10202057.0,1
10202058,new year gift box,"Exclusive New Year Gift Box. Open to randomly obtain 8888/88888/888888 Zeny, and a random Spring Festival event item (Fireworks/Firecrackers/New Year Dish/Lucky Bag).",10202058.0,1
10202059,lucky trove,"Lucky Trove. Open to randomly obtain a random Equipment Upgrading Metal, Refining Material, or Enchantment Material.\nThere is also a small chance to obtain Spring Festival exclusive Mount: Lion's Head Fireworks. (Non-bound item.)",10217030.0,1
10202060,lantern festival gift box,A Lantern Festival Gift Box exclusive for Kafra VIPs.\nGet after successfully uniting the lanterns.,10202060.0,1
10202061,golden rabbit sweet dumplings,"Eating it will grant you the Golden Rabbit Sweet Dumplings Blessing.\nLegend has it that if you go near someone who has eaten Silver Rabbit Sweet Dumplings, a bond will form between the both of you. When both of you perform the designated action within a short time span, you will receive Jade Rabbit's Blessing for 12 hours.\nThe designated action changes every day. Try asking around to find out what it is!\n<color=#FF0000>(The dumplings will expire if you don't eat it.)</color> ",10202061.0,1
10202062,silver rabbit sweet dumplings,"Eating it will grant you the Silver Rabbit Sweet Dumplings Blessing.\nLegend has it that if you go near someone who has eaten Golden Rabbit Sweet Dumplings, a bond will form between the both of you. When both of you perform the designated action within a short time span, you will receive Jade Rabbit's Blessing for 12 hours.\nThe designated action changes every day. Try asking around to found out what it is!\n<color=#FF0000>(The dumplings will expire if you don't eat it.)</color> ",10202062.0,1
10202063,eden guerilla forces supplies,"Eden Guerilla Forces Supplies. Open to randomly obtain a Equipment Upgrading Metal, Refining Material, and Enchantment Material.\nThere is also a small chance to obtain Candy Battle Exclusive Mount <Honey Jar> (Non-bound item).",10204057.0,1
10202064,christmas premium pack,"Christmas Premium Pack. Open to randomly obtain a Equipment Upgrading Metal, Refining Material, Enchantment Material, and Limited-time bound mount.\nThere is also a small chance to obtain Christmas Exclusive Mount<Sasquatch Sled> (Non-bound item).",10204056.0,1
10202070,太妃糖弹丸,蜜糖大作战中使用的太妃糖弹丸，可在乐园团中使用糖果弹弓进行发射，对工蜂可造成不错的威力， 消耗奥丁或参与MVP击杀可获得太妃糖弹丸\n<color=#FF0000>【BaseLv25以上可以使用弹弓】</color> ,10202070.0,1
10202071,棉花糖弹丸,蜜糖大作战中使用的棉花糖弹丸，可在乐园团中使用糖果弹弓进行发射，对公主蜂可造成不错的威力， 参与日常副本或参与MVP击杀可获得棉花糖弹丸\n<color=#FF0000>【BaseLv25以上可以使用弹弓】</color> ,10202071.0,1
10202072,棒棒糖弹丸,在乐园团中仅可使用糖果炮台进行发射\n命中黄金蜂后女王时有概率掉落额外奖励，并有0.1%几率直接击落的超级暴击效果，在儿童节商人处购买或参与MVP击杀获得可获得棒棒糖弹丸\n<color=#FF0000>【BaseLv25以上可以使用炮台】</color> ,10202072.0,1
10202080,击退飞拳,击退飞拳,10202072.0,1
10202081,定身,定身,10202072.0,1
10202082,隐身药水,隐身药水,10202072.0,1
10202083,召唤雪人兄弟,召唤雪人兄弟,10202072.0,1
10202084,瓦斯毒气,瓦斯毒气,10202072.0,1
10202085,星空葡萄,CoCo星空系列饮品。\n全属性+5，持续20分钟。,10202085.0,1
10202087,nightmare mark,A Nightmare Mark is necessary for entering Nightmare Mode instances.,10202087.0,1
10202088,magic box key,Item used to open Magic Box chests.,10202088.0,1
10202089,resurrection scroll,"Item for resurrecting in place in a Heart Pedestal instance. When used in Nightmare, it grants exemption to resurrection penalties.",10202089.0,1
10202090,soul gemstone,Using skills that cost Blue Gemstones in Nightmare Mode also requires the use of Soul Gemstones. Does not reduce card effects.,10202090.0,1
10202091,soul contract,For use in Nightmare Mode's Soul Buyback. Speeds up the buyback process of an equipment slot.,10202091.0,1
10202092,command flag,"A mysterious flag possessing the power of Nightmare. After planting it into the ground, 5 party members can active the mysterious magic circle by standing in the required position. When all the magic circles are activated, the party members can obtain any buff among <color=#ff3300>damage</color>, <color=#33ccff>defense</color>, and <color=#009900>recovery</color>, which lasts for 5 minutes.\n<color=#FF0000>Only can be used in Nightmare Instance, and the buff will disabled when the player leaves the instance. Please do not use it in narrow places to avoid not activating the magic circle.</color>",10202092.0,1
10202093,nightmare leaf of yggdrasil,"Exclusive item for Nightmare mode. Leaf of Yggdrasil, filled with powerful vital energy. Can resurrect characters who have lost their ability to fight. <color=#FF0000>Can only be used in Nightmare instance. Disabled in other scenes.</color>",10202093.0,1
10202094,salt-baked crab pot i,Delicious crab casserole with a savory aroma infused with the ocean’s freshness.\nHoly Attribute Enhancement +10% for 30 minutes.,10202094.0,1
10202095,sea bream skewer i,A simple fish steak is the ultimate test of a cook's mastery of flame grilling.\nGhost Attribute Enhancement +10% for 30 minutes.,10202095.0,1
10202096,dried fruit platter ii,,10202096.0,1
10202097,snowy milk cake ii,,10202097.0,1
10202098,crispy chili herb ii,,10202098.0,1
10202099,witchy fish fillet ii,,10202099.0,1
10202100,salt-baked crab pot ii,,10202100.0,1
10202101,sea bream skewer ii,,10202101.0,1
10202102,dried fruit platter iii,,10202102.0,1
10202103,snowy milk cake iii,,10202103.0,1
10202104,crispy chili herb iii,,10202104.0,1
10202105,witchy fish fillet iii,,10202105.0,1
10202106,salt-baked crab pot iii,,10202106.0,1
10202107,sea bream skewer iii,,10202107.0,1
10202108,dried fruit platter iv,,10202108.0,1
10202109,snowy milk cake iv,,10202109.0,1
10202110,crispy chili herb iv,,10202110.0,1
10202111,witchy fish fillet iv,,10202111.0,1
10202112,salt-baked crab pot iv,,10202112.0,1
10202113,sea bream skewer iv,,10202113.0,1
10202114,adventurer's salad,A common dish made from fresh and delicious ingredients. Eaten by Adventurers all over the continent.\nAll Stats +3 for 10 minutes.,10406651.0,1
10202115,birthday cake,"A small Birthday Cake, shared with all Guild members!\nHP +5%, P.ATK +5%, M.ATK +5%, Final DEF +5%, and Final M.DEF +5% for 12 hours.",10202115.0,1
10202116,芋圆烧仙草,夏季的消暑饮品，芋圆烧仙草。\nPVP负面状态减免+10%，\nPVP负面状态抵抗+10%，持续1小时。,10202116.0,1
10202117,冰镇西瓜汁,夏季的消暑饮品，冰镇西瓜汁。\n物理攻击+10%，\n魔法攻击+10%，持续1小时。,10202117.0,1
10202118,芒果冰沙,夏季的消暑饮品，芒果冰沙。\nPVP最终物伤附加+10%，\nPVP最终魔伤附加+10%，持续1小时。,10202118.0,1
10202122,dried fruit platter i,A platter of dried fruits and nuts.\nNeutral Attribute Enhancement +10% for 30 minutes.,10202122.0,1
10202123,snowy milk cake i,"Frozen milk cake with an unforgettable taste and texture.\nFire Attribute Enhancement +10%, Earth Attribute Enhancement +10% for 30 minutes.",10202123.0,1
10202124,crispy chili herb i,"A spicy vegetable dish that’s delectably crispy.\nWind Attribute Enhancement +10%, Water Attribute Enhancement +10% for 30 minutes.",10202124.0,1
10202125,witchy fish fillet i,Fresh fish fillet flavored with a special blend of spices. A popular dish among witches looking for something a little different.\nPoison Attribute Enhancement +10% for 30 minutes.,10202125.0,1
10202132,端午抽奖券,端午粽情好礼活动，棋盘游戏投掷骰子的消耗道具。嘉年华活跃度奖励。活动结束后会被销毁，并返还一部分冒险家色拉。,10403046.0,1
10202133,蒲酒升平系列发型,"Unlock the male \""青箬\"" or female \""芳兰\"" hairstyle after use. ",10202133.0,1
10202134,new super star frame ,A well-designed unlocking tool. Unlocks the [New Super Star] frame after use.,10202134.0,1
10202135,pet change name card,A card with a mystical power. Used to change a pet's nickname.,99999.0,1
10202136,pet frisbee,"It's said that if you use all your strength, it can fly very far. Use to increase a pet's Favor by 100.",10202136.0,1
