equip_id,attribute,attribute_value,id
2101062,DEF,55.0,3617
2101062,M.DEF,55.0,3618
2101063,DEF,190.0,3619
2101063,M.DEF,190.0,3620
2101064,PVP P.DMG RED,190.0,3621
2101064,PVP M.Damage RED,190.0,3622
2101065,DEF,190.0,3623
2101065,M.DEF,190.0,3624
2101066,DEF,218.0,3625
2101066,M.DEF,73.0,3626
2101067,DEF,218.0,3627
2101067,M.DEF,73.0,3628
2101068,DEF,218.0,3629
2101068,M.DEF,73.0,3630
2101069,DEF,218.0,3631
2101069,M.DEF,73.0,3632
2101070,DEF,218.0,3633
2101070,M.DEF,73.0,3634
2101071,DEF,218.0,3635
2101071,M.DEF,73.0,3636
2101072,DEF,285.0,3637
2101072,M.DEF,95.0,3638
2101073,PVP P.DMG RED,285.0,3639
2101073,PVP M.Damage RED,95.0,3640
2101074,DEF,285.0,3641
2101074,M.DEF,95.0,3642
2101075,DEF,394.0,3643
2101075,M.DEF,131.0,3644
2101076,DEF,263.0,3645
2101076,M.DEF,263.0,3646
2101077,DEF,197.0,3647
2101077,M.DEF,328.0,3648
2101078,DEF,113.0,3649
2101078,M.DEF,38.0,3650
2101079,DEF,56.0,3651
2101079,M.DEF,94.0,3652
2101080,DEF,75.0,3653
2101080,M.DEF,75.0,3654
2101081,DEF,394.0,3655
2101081,M.DEF,131.0,3656
2101082,DEF,197.0,3657
2101082,M.DEF,328.0,3658
2101083,DEF,263.0,3659
2101083,M.DEF,263.0,3660
2101084,DEF,360.0,3661
2101084,M.DEF,120.0,3662
2101085,DEF,180.0,3663
2101085,M.DEF,300.0,3664
2101086,DEF,240.0,3665
2101086,M.DEF,240.0,3666
2101087,PVP P.DMG RED,360.0,3667
2101087,PVP M.Damage RED,120.0,3668
2101088,PVP P.DMG RED,180.0,3669
2101088,PVP M.Damage RED,300.0,3670
2101089,PVP P.DMG RED,240.0,3671
2101089,PVP M.Damage RED,240.0,3672
2101090,DEF,143.0,3673
2101090,M.DEF,48.0,3674
2101091,DEF,71.0,3675
2101091,M.DEF,119.0,3676
2101092,DEF,95.0,3677
2101092,M.DEF,95.0,3678
2101093,DEF,360.0,3679
2101093,M.DEF,120.0,3680
2101094,DEF,180.0,3681
2101094,M.DEF,300.0,3682
2101095,DEF,240.0,3683
2101095,M.DEF,240.0,3684
2101096,DEF,180.0,3685
2101096,M.DEF,60.0,3686
2101097,DEF,90.0,3687
2101097,M.DEF,150.0,3688
2101098,DEF,120.0,3689
2101098,M.DEF,120.0,3690
2101099,DEF,263.0,3691
2101099,M.DEF,88.0,3692
2101100,DEF,131.0,3693
2101100,M.DEF,219.0,3694
2101101,DEF,175.0,3695
2101101,M.DEF,175.0,3696
2101102,DEF,180.0,3697
2101102,M.DEF,60.0,3698
2101103,DEF,90.0,3699
2101103,M.DEF,150.0,3700
2101104,DEF,120.0,3701
2101104,M.DEF,120.0,3702
2101105,DEF,263.0,3703
2101105,M.DEF,88.0,3704
2101106,DEF,131.0,3705
2101106,M.DEF,219.0,3706
2101107,DEF,175.0,3707
2101107,M.DEF,175.0,3708
2101108,DEF,165.0,3709
2101108,M.DEF,55.0,3710
2101109,PVP P.DMG RED,165.0,3711
2101109,PVP M.Damage RED,55.0,3712
2101110,DEF,263.0,3713
2101110,M.DEF,88.0,3714
2101111,DEF,225.0,3715
2101111,M.DEF,75.0,3716
2101112,PVP P.DMG RED,225.0,3717
2101112,PVP M.Damage RED,75.0,3718
2101113,DEF,131.0,3719
2101113,M.DEF,219.0,3720
2101114,DEF,28.0,3721
2101114,M.DEF,47.0,3722
2101115,DEF,45.0,3723
2101115,M.DEF,75.0,3724
2101116,DEF,62.0,3725
2101116,M.DEF,103.0,3726
2101117,DEF,84.0,3727
2101117,M.DEF,141.0,3728
2101118,DEF,107.0,3729
2101118,M.DEF,178.0,3730
2101119,DEF,135.0,3731
2101119,M.DEF,225.0,3732
2101120,DEF,60.0,3733
2101120,M.DEF,100.0,3734
2101121,DEF,80.0,3735
2101121,M.DEF,80.0,3736
2101122,PVP P.DMG RED,60.0,3737
2101122,PVP M.Damage RED,100.0,3738
2101123,PVP P.DMG RED,80.0,3739
2101123,PVP M.Damage RED,80.0,3740
2101124,DEF,113.0,3741
2101124,M.DEF,188.0,3742
2101125,DEF,150.0,3743
2101125,M.DEF,150.0,3744
2101126,DEF,83.0,3745
2101126,M.DEF,138.0,3746
2101127,DEF,110.0,3747
2101127,M.DEF,110.0,3748
2101128,PVP P.DMG RED,83.0,3749
2101128,PVP M.Damage RED,138.0,3750
2101129,PVP P.DMG RED,110.0,3751
2101129,PVP M.Damage RED,110.0,3752
2101130,DEF,175.0,3753
2101130,M.DEF,175.0,3754
2101131,DEF,394.0,3755
2101131,M.DEF,131.0,3756
2101132,DEF,113.0,3757
2101132,M.DEF,188.0,3758
2101133,DEF,150.0,3759
2101133,M.DEF,150.0,3760
2101134,PVP P.DMG RED,113.0,3761
2101134,PVP M.Damage RED,188.0,3762
2101135,PVP P.DMG RED,150.0,3763
2101135,PVP M.Damage RED,150.0,3764
2101136,DEF,197.0,3765
2101136,M.DEF,328.0,3766
2101137,DEF,263.0,3767
2101137,M.DEF,263.0,3768
2101138,DEF,113.0,3769
2101138,M.DEF,38.0,3770
2101139,DEF,56.0,3771
2101139,M.DEF,94.0,3772
2101140,DEF,75.0,3773
2101140,M.DEF,75.0,3774
2101141,DEF,143.0,3775
2101141,M.DEF,48.0,3776
2101142,DEF,71.0,3777
2101142,M.DEF,119.0,3778
2101143,DEF,95.0,3779
2101143,M.DEF,95.0,3780
2101144,DEF,180.0,3781
2101144,M.DEF,60.0,3782
2101145,DEF,90.0,3783
2101145,M.DEF,150.0,3784
2101146,DEF,120.0,3785
2101146,M.DEF,120.0,3786
2101147,DEF,83.0,3787
2101147,M.DEF,28.0,3788
2101148,DEF,41.0,3789
2101148,M.DEF,69.0,3790
2101149,DEF,55.0,3791
2101149,M.DEF,55.0,3792
2101150,DEF,113.0,3793
2101150,M.DEF,38.0,3794
2101151,DEF,56.0,3795
2101151,M.DEF,94.0,3796
2101152,DEF,75.0,3797
2101152,M.DEF,75.0,3798
2101153,DEF,143.0,3799
2101153,M.DEF,48.0,3800
2101154,DEF,71.0,3801
2101154,M.DEF,119.0,3802
2101155,DEF,95.0,3803
2101155,M.DEF,95.0,3804
2101156,DEF,180.0,3805
2101156,M.DEF,60.0,3806
2101157,DEF,90.0,3807
2101157,M.DEF,150.0,3808
2101158,DEF,120.0,3809
2101158,M.DEF,120.0,3810
2101159,DEF,143.0,3811
2101159,M.DEF,48.0,3812
2101160,DEF,71.0,3813
2101160,M.DEF,119.0,3814
2101161,DEF,95.0,3815
2101161,M.DEF,95.0,3816
2101162,DEF,180.0,3817
2101162,M.DEF,60.0,3818
2101163,DEF,90.0,3819
2101163,M.DEF,150.0,3820
2101164,DEF,120.0,3821
2101164,M.DEF,120.0,3822
2101165,DEF,9.0,3823
2101165,M.DEF,15.0,3824
2101166,DEF,263.0,3825
2101166,M.DEF,88.0,3826
2101167,DEF,131.0,3827
2101167,M.DEF,219.0,3828
2101168,DEF,175.0,3829
2101168,M.DEF,175.0,3830
2101169,DEF,263.0,3831
2101169,M.DEF,88.0,3832
2101170,DEF,131.0,3833
2101170,M.DEF,219.0,3834
2101171,DEF,175.0,3835
2101171,M.DEF,175.0,3836
2101172,DEF,263.0,3837
2101172,M.DEF,88.0,3838
2101173,DEF,131.0,3839
2101173,M.DEF,219.0,3840
2101174,DEF,175.0,3841
2101174,M.DEF,175.0,3842
2101175,DEF,461.0,3843
2101175,M.DEF,154.0,3844
2101176,DEF,308.0,3845
2101176,M.DEF,308.0,3846
2101177,DEF,231.0,3847
2101177,M.DEF,384.0,3848
2101181,DEF,308.0,3855
2101181,M.DEF,103.0,3856
2101182,DEF,154.0,3857
2101182,M.DEF,256.0,3858
2101183,DEF,205.0,3859
2101183,M.DEF,205.0,3860
2101184,DEF,308.0,3861
2101184,M.DEF,103.0,3862
2101185,DEF,154.0,3863
2101185,M.DEF,256.0,3864
2101186,DEF,205.0,3865
2101186,M.DEF,205.0,3866
2101187,DEF,308.0,3867
2101187,M.DEF,103.0,3868
2101188,DEF,154.0,3869
2101188,M.DEF,256.0,3870
2101189,DEF,205.0,3871
2101189,M.DEF,205.0,3872
2101190,DEF,308.0,3873
2101190,M.DEF,103.0,3874
2101191,DEF,154.0,3875
2101191,M.DEF,256.0,3876
2101192,DEF,205.0,3877
2101192,M.DEF,205.0,3878
2101193,DEF,308.0,3879
2101193,M.DEF,103.0,3880
2101194,DEF,154.0,3881
2101194,M.DEF,256.0,3882
2101195,DEF,205.0,3883
2101195,M.DEF,205.0,3884
2101196,DEF,308.0,3885
2101196,M.DEF,103.0,3886
2101197,DEF,154.0,3887
2101197,M.DEF,256.0,3888
2101198,DEF,205.0,3889
2101198,M.DEF,205.0,3890
2101199,DEF,461.0,3891
2101199,M.DEF,154.0,3892
2101200,DEF,231.0,3893
2101200,M.DEF,384.0,3894
2101201,DEF,308.0,3895
2101201,M.DEF,308.0,3896
2101202,DEF,461.0,3897
2101202,M.DEF,154.0,3898
2101203,DEF,231.0,3899
2101203,M.DEF,384.0,3900
2101204,DEF,308.0,3901
2101204,M.DEF,308.0,3902
2101205,PVP P.DMG RED,435.0,3903
2101205,PVP M.Damage RED,145.0,3904
2101206,PVP P.DMG RED,218.0,3905
2101206,PVP M.Damage RED,363.0,3906
2101207,PVP P.DMG RED,290.0,3907
2101207,PVP M.Damage RED,290.0,3908
2101208,DEF,435.0,3909
2101208,M.DEF,145.0,3910
2101209,DEF,218.0,3911
2101209,M.DEF,363.0,3912
2101210,DEF,290.0,3913
2101210,M.DEF,290.0,3914
2101211,DEF,540.0,3915
2101211,M.DEF,180.0,3916
2101212,DEF,360.0,3917
2101212,M.DEF,360.0,3918
2101213,DEF,270.0,3919
2101213,M.DEF,450.0,3920
2101217,DEF,360.0,3927
2101217,M.DEF,120.0,3928
2101218,DEF,180.0,3929
2101218,M.DEF,300.0,3930
2101219,DEF,240.0,3931
2101219,M.DEF,240.0,3932
2101220,DEF,360.0,3933
2101220,M.DEF,120.0,3934
2101221,DEF,180.0,3935
2101221,M.DEF,300.0,3936
2101222,DEF,240.0,3937
2101222,M.DEF,240.0,3938
2101223,DEF,360.0,3939
2101223,M.DEF,120.0,3940
2101224,DEF,180.0,3941
2101224,M.DEF,300.0,3942
2101225,DEF,240.0,3943
2101225,M.DEF,240.0,3944
2101226,DEF,360.0,3945
2101226,M.DEF,120.0,3946
2101227,DEF,180.0,3947
2101227,M.DEF,300.0,3948
2101228,DEF,240.0,3949
2101228,M.DEF,240.0,3950
2101229,DEF,360.0,3951
2101229,M.DEF,120.0,3952
2101230,DEF,180.0,3953
2101230,M.DEF,300.0,3954
2101231,DEF,240.0,3955
2101231,M.DEF,240.0,3956
2101232,DEF,360.0,3957
2101232,M.DEF,120.0,3958
2101233,DEF,180.0,3959
2101233,M.DEF,300.0,3960
2101234,DEF,240.0,3961
2101234,M.DEF,240.0,3962
2101235,DEF,540.0,3963
2101235,M.DEF,180.0,3964
2101236,DEF,270.0,3965
2101236,M.DEF,450.0,3966
2101237,DEF,360.0,3967
2101237,M.DEF,360.0,3968
2101238,DEF,540.0,3969
2101238,M.DEF,180.0,3970
2101239,DEF,270.0,3971
2101239,M.DEF,450.0,3972
2101240,DEF,360.0,3973
2101240,M.DEF,360.0,3974
2101244,DEF,525.0,3981
2101244,M.DEF,175.0,3982
2101245,DEF,263.0,3983
2101245,M.DEF,438.0,3984
2101246,DEF,350.0,3985
2101246,M.DEF,350.0,3986
2101247,PVP P.DMG RED,525.0,3987
2101247,PVP M.Damage RED,175.0,3988
2101248,PVP P.DMG RED,263.0,3989
2101248,PVP M.Damage RED,438.0,3990
2101249,PVP P.DMG RED,350.0,3991
2101249,PVP M.Damage RED,350.0,3992
2102001,DEF,12.0,3993
2102001,Max HP,525.0,3994
2102002,DEF,6.0,3995
2102002,Max HP,787.0,3996
2102003,DEF,38.0,3997
2102003,Max HP,1575.0,3998
2102004,DEF,19.0,3999
2102004,Max HP,2363.0,4000
2102005,DEF,25.0,4001
2102005,Max HP,1050.0,4002
2102006,DEF,13.0,4003
2102006,Max HP,1575.0,4004
2102007,DEF,60.0,4005
2102007,Max HP,2925.0,4006
2102008,DEF,30.0,4007
2102008,Max HP,4388.0,4008
2102009,DEF,55.0,4009
2102009,Max HP,3000.0,4010
2102010,DEF,28.0,4011
2102010,Max HP,4500.0,4012
2102011,DEF,75.0,4013
2102011,Max HP,4600.0,4014
2102012,DEF,38.0,4015
2102012,Max HP,6900.0,4016
2102013,DEF,83.0,4017
2102013,Max HP,4500.0,4018
2102014,DEF,41.0,4019
2102014,Max HP,6750.0,4020
2102015,DEF,95.0,4021
2102015,Max HP,6400.0,4022
2102016,DEF,48.0,4023
2102016,Max HP,9600.0,4024
2102017,DEF,60.0,4025
2102017,Max HP,13350.0,4026
2102018,DEF,143.0,4027
2102018,Max HP,9600.0,4028
2102019,DEF,71.0,4029
2102019,Max HP,14400.0,4030
2102020,DEF,120.0,4031
2102020,Max HP,8900.0,4032
2102021,DEF,181.0,4033
2102021,Max HP,8738.0,4034
2102022,DEF,80.0,4035
2102022,Max HP,3900.0,4036
2102023,DEF,181.0,4037
2102023,Max HP,8738.0,4038
2102024,DEF,181.0,4039
2102024,Max HP,8738.0,4040
2102025,DEF,181.0,4041
2102025,Max HP,8738.0,4042
2102026,DEF,181.0,4043
2102026,Max HP,8738.0,4044
2102027,DEF,181.0,4045
2102027,Max HP,8738.0,4046
2102028,DEF,238.0,4047
2102028,Max HP,9600.0,4048
2102029,Max HP,9600.0,4049
2102029,PVP P.DMG RED,238.0,4050
2102030,Max HP,3900.0,4051
2102030,PVP P.DMG RED,80.0,4052
2102031,DEF,150.0,4053
2102031,Max HP,9200.0,4054
2102032,DEF,188.0,4055
2102032,Max HP,6900.0,4056
2102033,DEF,40.0,4057
2102033,Max HP,1950.0,4058
2102034,DEF,20.0,4059
2102034,Max HP,2925.0,4060
2102035,DEF,113.0,4061
2102035,Max HP,6900.0,4062
2102036,DEF,56.0,4063
2102036,Max HP,10350.0,4064
2102037,DEF,180.0,4065
2102037,Max HP,13350.0,4066
2102038,DEF,90.0,4067
2102038,Max HP,20025.0,4068
2102039,DEF,40.0,4069
2102039,Max HP,1950.0,4070
2102040,DEF,20.0,4071
2102040,Max HP,2925.0,4072
2102041,DEF,55.0,4073
2102041,Max HP,3000.0,4074
2102042,DEF,28.0,4075
2102042,Max HP,4500.0,4076
2102043,DEF,109.0,4077
2102043,Max HP,26213.0,4078
2102044,DEF,218.0,4079
2102044,Max HP,17475.0,4080
2102045,DEF,272.0,4081
2102045,Max HP,13106.0,4082
2102046,DEF,218.0,4083
2102046,Max HP,17475.0,4084
2102047,DEF,75.0,4085
2102047,Max HP,4600.0,4086
2102048,DEF,38.0,4087
2102048,Max HP,6900.0,4088
2102049,DEF,272.0,4089
2102049,Max HP,13106.0,4090
2102050,DEF,109.0,4091
2102050,Max HP,26213.0,4092
2102051,DEF,95.0,4093
2102051,Max HP,6400.0,4094
2102052,DEF,48.0,4095
2102052,Max HP,9600.0,4096
2102053,DEF,120.0,4097
2102053,Max HP,8900.0,4098
2102054,DEF,60.0,4099
2102054,Max HP,13350.0,4100
2102055,DEF,120.0,4101
2102055,Max HP,8900.0,4102
2102056,DEF,60.0,4103
2102056,Max HP,13350.0,4104
2102057,DEF,110.0,4105
2102057,Max HP,6000.0,4106
2102058,Max HP,6000.0,4107
2102058,PVP P.DMG RED,110.0,4108
2102059,DEF,238.0,4109
2102059,Max HP,9600.0,4110
2102060,DEF,73.0,4111
2102060,Max HP,17475.0,4112
2102061,DEF,150.0,4113
2102061,Max HP,9200.0,4114
2102062,Max HP,9200.0,4115
2102062,PVP P.DMG RED,150.0,4116
2102063,DEF,73.0,4117
2102063,Max HP,17475.0,4118
2102064,DEF,73.0,4119
2102064,Max HP,17475.0,4120
2102065,DEF,31.0,4121
2102065,Max HP,788.0,4122
2102066,DEF,50.0,4123
2102066,Max HP,1463.0,4124
2102067,DEF,69.0,4125
2102067,Max HP,2250.0,4126
2102068,DEF,94.0,4127
2102068,Max HP,3450.0,4128
2102069,DEF,119.0,4129
2102069,Max HP,4800.0,4130
2102070,DEF,150.0,4131
2102070,Max HP,6675.0,4132
2102071,DEF,50.0,4133
2102071,Max HP,1463.0,4134
2102072,DEF,69.0,4135
2102072,Max HP,2250.0,4136
2102073,DEF,94.0,4137
2102073,Max HP,3450.0,4138
2102074,DEF,119.0,4139
2102074,Max HP,4800.0,4140
2102075,DEF,150.0,4141
2102075,Max HP,6675.0,4142
2102076,DEF,69.0,4143
2102076,Max HP,2250.0,4144
2102077,DEF,94.0,4145
2102077,Max HP,3450.0,4146
2102078,DEF,119.0,4147
2102078,Max HP,4800.0,4148
2102079,DEF,150.0,4149
2102079,Max HP,6675.0,4150
2102080,DEF,94.0,4151
2102080,Max HP,3450.0,4152
2102081,DEF,119.0,4153
2102081,Max HP,4800.0,4154
2102082,DEF,150.0,4155
2102082,Max HP,6675.0,4156
2102083,DEF,119.0,4157
2102083,Max HP,4800.0,4158
2102084,DEF,150.0,4159
2102084,Max HP,6675.0,4160
2102085,DEF,150.0,4161
2102085,Max HP,6675.0,4162
2102086,DEF,47.0,4163
2102086,Max HP,1181.0,4164
2102087,DEF,75.0,4165
2102087,Max HP,2194.0,4166
2102088,DEF,103.0,4167
2102088,Max HP,3375.0,4168
2102089,DEF,141.0,4169
2102089,Max HP,5175.0,4170
2102090,DEF,178.0,4171
2102090,Max HP,7200.0,4172
2102091,DEF,225.0,4173
2102091,Max HP,10013.0,4174
2102092,DEF,100.0,4175
2102092,Max HP,2925.0,4176
2102093,DEF,40.0,4177
2102093,Max HP,5850.0,4178
2102094,Max HP,2925.0,4179
2102094,PVP P.DMG RED,100.0,4180
2102095,Max HP,5850.0,4181
2102095,PVP P.DMG RED,40.0,4182
2102096,DEF,75.0,4183
2102096,Max HP,13800.0,4184
2102097,DEF,138.0,4185
2102097,Max HP,4500.0,4186
2102098,DEF,55.0,4187
2102098,Max HP,9000.0,4188
2102099,Max HP,4500.0,4189
2102099,PVP P.DMG RED,138.0,4190
2102100,Max HP,9000.0,4191
2102100,PVP P.DMG RED,55.0,4192
2102101,DEF,73.0,4193
2102101,Max HP,17475.0,4194
2102102,DEF,188.0,4195
2102102,Max HP,6900.0,4196
2102103,DEF,75.0,4197
2102103,Max HP,13800.0,4198
2102104,Max HP,6900.0,4199
2102104,PVP P.DMG RED,188.0,4200
2102105,Max HP,13800.0,4201
2102105,PVP P.DMG RED,75.0,4202
2102106,DEF,73.0,4203
2102106,Max HP,17475.0,4204
2102107,DEF,75.0,4205
2102107,Max HP,4600.0,4206
2102108,DEF,38.0,4207
2102108,Max HP,6900.0,4208
2102109,DEF,95.0,4209
2102109,Max HP,6400.0,4210
2102110,DEF,48.0,4211
2102110,Max HP,9600.0,4212
2102111,DEF,120.0,4213
2102111,Max HP,8900.0,4214
2102112,DEF,60.0,4215
2102112,Max HP,13350.0,4216
2102113,DEF,55.0,4217
2102113,Max HP,3000.0,4218
2102114,DEF,28.0,4219
2102114,Max HP,4500.0,4220
2102115,DEF,75.0,4221
2102115,Max HP,4600.0,4222
2102116,DEF,38.0,4223
2102116,Max HP,6900.0,4224
2102117,DEF,95.0,4225
2102117,Max HP,6400.0,4226
2102118,DEF,48.0,4227
2102118,Max HP,9600.0,4228
2102119,DEF,120.0,4229
2102119,Max HP,8900.0,4230
2102120,DEF,60.0,4231
2102120,Max HP,13350.0,4232
2102121,DEF,95.0,4233
2102121,Max HP,6400.0,4234
2102122,DEF,48.0,4235
2102122,Max HP,9600.0,4236
2102123,DEF,120.0,4237
2102123,Max HP,8900.0,4238
2102124,DEF,60.0,4239
2102124,Max HP,13350.0,4240
2102125,DEF,15.0,4241
2102125,Max HP,393.0,4242
2102126,DEF,73.0,4243
2102126,Max HP,17475.0,4244
2102127,DEF,95.0,4245
2102127,Max HP,19200.0,4246
2102128,Max HP,19200.0,4247
2102128,PVP P.DMG RED,95.0,4248
2102129,DEF,95.0,4249
2102129,Max HP,19200.0,4250
2102130,DEF,145.0,4251
2102130,Max HP,11650.0,4252
2102131,DEF,145.0,4253
2102131,Max HP,11650.0,4254
2102132,DEF,145.0,4255
2102132,Max HP,11650.0,4256
2102133,DEF,145.0,4257
2102133,Max HP,11650.0,4258
2102134,DEF,145.0,4259
2102134,Max HP,11650.0,4260
2102135,DEF,145.0,4261
2102135,Max HP,11650.0,4262
2102136,DEF,190.0,4263
2102136,Max HP,12800.0,4264
2102137,Max HP,12800.0,4265
2102137,PVP P.DMG RED,190.0,4266
2102138,DEF,190.0,4267
2102138,Max HP,12800.0,4268
2102139,DEF,131.0,4269
2102139,Max HP,34313.0,4270
2102140,DEF,263.0,4271
2102140,Max HP,22875.0,4272
2102141,DEF,328.0,4273
2102141,Max HP,17156.0,4274
2102142,DEF,263.0,4275
2102142,Max HP,22875.0,4276
2102143,DEF,328.0,4277
2102143,Max HP,17156.0,4278
2102144,DEF,131.0,4279
2102144,Max HP,34313.0,4280
2102145,DEF,240.0,4281
2102145,Max HP,17800.0,4282
2102146,DEF,300.0,4283
2102146,Max HP,13350.0,4284
2102147,DEF,120.0,4285
2102147,Max HP,26700.0,4286
2102148,Max HP,17800.0,4287
2102148,PVP P.DMG RED,240.0,4288
2102149,Max HP,13350.0,4289
2102149,PVP P.DMG RED,300.0,4290
2102150,Max HP,26700.0,4291
2102150,PVP P.DMG RED,120.0,4292
2102151,DEF,240.0,4293
2102151,Max HP,17800.0,4294
2102152,DEF,300.0,4295
2102152,Max HP,13350.0,4296
2102153,DEF,120.0,4297
2102153,Max HP,26700.0,4298
2102154,DEF,175.0,4299
2102154,Max HP,15250.0,4300
2102155,DEF,219.0,4301
2102155,Max HP,11438.0,4302
2102156,DEF,88.0,4303
2102156,Max HP,22875.0,4304
2102157,DEF,175.0,4305
2102157,Max HP,15250.0,4306
2102158,DEF,219.0,4307
2102158,Max HP,11438.0,4308
2102159,DEF,88.0,4309
2102159,Max HP,22875.0,4310
2102160,DEF,175.0,4311
2102160,Max HP,15250.0,4312
2102161,DEF,219.0,4313
2102161,Max HP,11438.0,4314
2102162,DEF,88.0,4315
2102162,Max HP,22875.0,4316
2102163,DEF,263.0,4317
2102163,Max HP,22875.0,4318
2102164,DEF,328.0,4319
2102164,Max HP,17156.0,4320
2102165,DEF,131.0,4321
2102165,Max HP,34313.0,4322
2102166,DEF,175.0,4323
2102166,Max HP,15250.0,4324
2102167,DEF,219.0,4325
2102167,Max HP,11438.0,4326
2102168,DEF,88.0,4327
2102168,Max HP,22875.0,4328
2102169,DEF,175.0,4329
2102169,Max HP,15250.0,4330
2102170,DEF,219.0,4331
2102170,Max HP,11438.0,4332
2102171,DEF,88.0,4333
2102171,Max HP,22875.0,4334
2102172,DEF,175.0,4335
2102172,Max HP,15250.0,4336
2102173,DEF,219.0,4337
2102173,Max HP,11438.0,4338
2102174,DEF,88.0,4339
2102174,Max HP,22875.0,4340
2102175,DEF,154.0,4341
2102175,Max HP,43088.0,4342
2102176,DEF,308.0,4343
2102176,Max HP,28725.0,4344
2102177,DEF,384.0,4345
2102177,Max HP,21544.0,4346
2102181,DEF,205.0,4353
2102181,Max HP,19150.0,4354
2102182,DEF,256.0,4355
2102182,Max HP,14363.0,4356
2102183,DEF,103.0,4357
2102183,Max HP,28725.0,4358
2102184,DEF,205.0,4359
2102184,Max HP,19150.0,4360
2102185,DEF,256.0,4361
2102185,Max HP,14363.0,4362
2102186,DEF,103.0,4363
2102186,Max HP,28725.0,4364
2102187,DEF,205.0,4365
2102187,Max HP,19150.0,4366
2102188,DEF,256.0,4367
2102188,Max HP,14363.0,4368
2102189,DEF,103.0,4369
2102189,Max HP,28725.0,4370
2102190,DEF,205.0,4371
2102190,Max HP,19150.0,4372
2102191,DEF,256.0,4373
2102191,Max HP,14363.0,4374
2102192,DEF,103.0,4375
2102192,Max HP,28725.0,4376
2102193,DEF,205.0,4377
2102193,Max HP,19150.0,4378
2102194,DEF,256.0,4379
2102194,Max HP,14363.0,4380
2102195,DEF,103.0,4381
2102195,Max HP,28725.0,4382
2102196,DEF,205.0,4383
2102196,Max HP,19150.0,4384
2102197,DEF,256.0,4385
2102197,Max HP,14363.0,4386
2102198,DEF,103.0,4387
2102198,Max HP,28725.0,4388
2102199,DEF,308.0,4389
2102199,Max HP,28725.0,4390
2102200,DEF,384.0,4391
2102200,Max HP,21544.0,4392
2102201,DEF,154.0,4393
2102201,Max HP,43088.0,4394
2102202,DEF,308.0,4395
2102202,Max HP,28725.0,4396
2102203,DEF,384.0,4397
2102203,Max HP,21544.0,4398
2102204,DEF,154.0,4399
2102204,Max HP,43088.0,4400
2102205,Max HP,23300.0,4401
2102205,PVP P.DMG RED,290.0,4402
2102206,Max HP,17475.0,4403
2102206,PVP P.DMG RED,363.0,4404
2102207,Max HP,34950.0,4405
2102207,PVP P.DMG RED,145.0,4406
2102208,DEF,290.0,4407
2102208,Max HP,23300.0,4408
2102209,DEF,363.0,4409
2102209,Max HP,17475.0,4410
2102210,DEF,145.0,4411
2102210,Max HP,34950.0,4412
2102211,DEF,180.0,4413
2102211,Max HP,54113.0,4414
2102212,DEF,360.0,4415
2102212,Max HP,36075.0,4416
2102213,DEF,450.0,4417
2102213,Max HP,27056.0,4418
2102217,DEF,240.0,4425
2102217,Max HP,24050.0,4426
2102218,DEF,300.0,4427
2102218,Max HP,18038.0,4428
2102219,DEF,120.0,4429
2102219,Max HP,36075.0,4430
2102220,DEF,240.0,4431
2102220,Max HP,24050.0,4432
2102221,DEF,300.0,4433
2102221,Max HP,18038.0,4434
2102222,DEF,120.0,4435
2102222,Max HP,36075.0,4436
2102223,DEF,240.0,4437
2102223,Max HP,24050.0,4438
2102224,DEF,300.0,4439
2102224,Max HP,18038.0,4440
2102225,DEF,120.0,4441
2102225,Max HP,36075.0,4442
2102226,DEF,240.0,4443
2102226,Max HP,24050.0,4444
2102227,DEF,300.0,4445
2102227,Max HP,18038.0,4446
2102228,DEF,120.0,4447
2102228,Max HP,36075.0,4448
2102229,DEF,240.0,4449
2102229,Max HP,24050.0,4450
2102230,DEF,300.0,4451
2102230,Max HP,18038.0,4452
2102231,DEF,120.0,4453
2102231,Max HP,36075.0,4454
2102232,DEF,240.0,4455
2102232,Max HP,24050.0,4456
2102233,DEF,300.0,4457
2102233,Max HP,18038.0,4458
2102234,DEF,120.0,4459
2102234,Max HP,36075.0,4460
2102235,DEF,360.0,4461
2102235,Max HP,36075.0,4462
2102236,DEF,450.0,4463
2102236,Max HP,27056.0,4464
2102237,DEF,180.0,4465
2102237,Max HP,54113.0,4466
2102238,DEF,360.0,4467
2102238,Max HP,36075.0,4468
2102239,DEF,450.0,4469
2102239,Max HP,27056.0,4470
2102240,DEF,180.0,4471
2102240,Max HP,54113.0,4472
2102244,DEF,350.0,4479
2102244,Max HP,30500.0,4480
2102245,DEF,438.0,4481
2102245,Max HP,22875.0,4482
2102246,DEF,175.0,4483
2102246,Max HP,45750.0,4484
2102247,Max HP,30500.0,4485
2102247,PVP P.DMG RED,350.0,4486
2102248,Max HP,22875.0,4487
2102248,PVP P.DMG RED,438.0,4488
2102249,Max HP,45750.0,4489
2102249,PVP P.DMG RED,175.0,4490
2103001,M.DEF,6.0,4491
2103001,Max HP,787.0,4492
2103002,M.DEF,18.0,4493
2103002,Max HP,262.0,4494
2103003,M.DEF,19.0,4495
2103003,Max HP,2363.0,4496
2103004,M.DEF,56.0,4497
2103004,Max HP,788.0,4498
2103005,M.DEF,38.0,4499
2103005,Max HP,525.0,4500
2103006,M.DEF,13.0,4501
2103006,Max HP,1575.0,4502
