id,refine_id,inherit_zeny,need_zeny,normal_num,break_rate,upgrade_rate,downgrade_rate,refine_lv,special_num,quality,normal_item,special_item
1299,100,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
13,1,100000,100000,8,20,20,30,12,4,1,HD Oridecon,Blessed Oridecon Ⅰ
130,10,400000,400000,32,20,20,30,12,16,4,HD Oridecon,Blessed Oridecon Ⅰ
1300,100,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
1301,101,0,0,0,0,0,0,0,0,3,,
1302,101,5000,5000,8,0,100,0,1,0,3,Elunium,
1303,101,5000,5000,8,0,50,0,2,0,3,Elunium,
1304,101,10000,10000,16,0,33,0,3,0,3,Elunium,
1305,101,10000,10000,16,0,25,0,4,0,3,Elunium,
1306,101,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
1307,101,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
1308,101,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
1309,101,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
131,11,0,0,0,0,0,0,0,0,1,,
1310,101,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
1311,101,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
1312,101,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
1313,101,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
1314,102,0,0,0,0,0,0,0,0,3,,
1315,102,5000,5000,8,0,100,0,1,0,3,Elunium,
1316,102,5000,5000,8,0,50,0,2,0,3,Elunium,
1317,102,10000,10000,16,0,33,0,3,0,3,Elunium,
1318,102,10000,10000,16,0,25,0,4,0,3,Elunium,
1319,102,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
132,11,1500,1500,3,0,100,0,1,0,1,Oridecon,
1320,102,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
1321,102,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
1322,102,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
1323,102,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅰ
1324,102,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅰ
1325,102,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅰ
1326,102,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅰ
1327,103,0,0,0,0,0,0,0,0,1,,
1328,103,1000,1000,2,0,100,0,1,0,1,Bradium,
1329,103,1000,1000,2,0,50,0,2,0,1,Bradium,
133,11,1500,1500,3,0,50,0,2,0,1,Oridecon,
1330,103,2000,2000,4,0,33,0,3,0,1,Bradium,
1331,103,2000,2000,4,0,25,0,4,0,1,Bradium,
1332,103,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1333,103,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1334,103,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1335,103,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1336,103,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1337,103,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
1338,103,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1339,103,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
134,11,3000,3000,6,0,33,0,3,0,1,Oridecon,
1340,104,0,0,0,0,0,0,0,0,4,,
1341,104,5000,5000,8,0,100,0,1,0,4,Bradium,
1342,104,5000,5000,8,0,50,0,2,0,4,Bradium,
1343,104,10000,10000,16,0,33,0,3,0,4,Bradium,
1344,104,10000,10000,16,0,25,0,4,0,4,Bradium,
1345,104,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1346,104,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1347,104,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1348,104,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1349,104,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
135,11,3000,3000,6,0,25,0,4,0,1,Oridecon,
1350,104,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1351,104,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1352,104,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1353,105,0,0,0,0,0,0,0,0,1,,
1354,105,1000,1000,2,0,100,0,1,0,1,Bradium,
1355,105,1000,1000,2,0,50,0,2,0,1,Bradium,
1356,105,2000,2000,4,0,33,0,3,0,1,Bradium,
1357,105,2000,2000,4,0,25,0,4,0,1,Bradium,
1358,105,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1359,105,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
136,11,7500,7500,3,10,25,25,5,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
1360,105,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1361,105,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1362,105,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1363,105,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
1364,105,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1365,105,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
1366,106,0,0,0,0,0,0,0,0,4,,
1367,106,5000,5000,8,0,100,0,1,0,4,Bradium,
1368,106,5000,5000,8,0,50,0,2,0,4,Bradium,
1369,106,10000,10000,16,0,33,0,3,0,4,Bradium,
137,11,7500,7500,3,10,25,25,6,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
1370,106,10000,10000,16,0,25,0,4,0,4,Bradium,
1371,106,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1372,106,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1373,106,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1374,106,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1375,106,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1376,106,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1377,106,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1378,106,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1379,107,0,0,0,0,0,0,0,0,2,,
138,11,15000,15000,6,15,20,25,7,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
1380,107,2000,2000,4,0,100,0,1,0,2,Bradium,
1381,107,2000,2000,4,0,50,0,2,0,2,Bradium,
1382,107,5000,5000,8,0,33,0,3,0,2,Bradium,
1383,107,5000,5000,8,0,25,0,4,0,2,Bradium,
1384,107,10000,10000,4,10,25,25,5,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1385,107,10000,10000,4,10,25,25,6,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1386,107,20000,20000,8,15,20,25,7,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1387,107,20000,20000,8,15,20,25,8,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1388,107,50000,50000,4,15,20,30,9,4,2,HD Bradium,Blessed Bradium Ⅰ
1389,107,50000,50000,4,15,20,30,10,4,2,HD Bradium,Blessed Bradium Ⅰ
139,11,15000,15000,6,15,20,25,8,3,1,Enriched Oridecon,Blessed Oridecon Ⅰ
1390,107,100000,100000,8,20,20,30,11,4,2,HD Bradium,Blessed Bradium Ⅰ
1391,107,100000,100000,8,20,20,30,12,4,2,HD Bradium,Blessed Bradium Ⅰ
1392,108,0,0,0,0,0,0,0,0,4,,
1393,108,5000,5000,8,0,100,0,1,0,4,Bradium,
1394,108,5000,5000,8,0,50,0,2,0,4,Bradium,
1395,108,10000,10000,16,0,33,0,3,0,4,Bradium,
1396,108,10000,10000,16,0,25,0,4,0,4,Bradium,
1397,108,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1398,108,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1399,108,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
14,2,0,0,0,0,0,0,0,0,2,,
140,11,30000,30000,3,15,20,30,9,3,1,HD Oridecon,Blessed Oridecon Ⅰ
1400,108,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1401,108,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1402,108,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1403,108,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1404,108,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1405,109,0,0,0,0,0,0,0,0,2,,
1406,109,2000,2000,4,0,100,0,1,0,2,Bradium,
1407,109,2000,2000,4,0,50,0,2,0,2,Bradium,
1408,109,5000,5000,8,0,33,0,3,0,2,Bradium,
1409,109,5000,5000,8,0,25,0,4,0,2,Bradium,
141,11,30000,30000,3,15,20,30,10,3,1,HD Oridecon,Blessed Oridecon Ⅰ
1410,109,10000,10000,4,10,25,25,5,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1411,109,10000,10000,4,10,25,25,6,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1412,109,20000,20000,8,15,20,25,7,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1413,109,20000,20000,8,15,20,25,8,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1414,109,50000,50000,4,15,20,30,9,4,2,HD Bradium,Blessed Bradium Ⅰ
1415,109,50000,50000,4,15,20,30,10,4,2,HD Bradium,Blessed Bradium Ⅰ
1416,109,100000,100000,8,20,20,30,11,4,2,HD Bradium,Blessed Bradium Ⅰ
1417,109,100000,100000,8,20,20,30,12,4,2,HD Bradium,Blessed Bradium Ⅰ
1418,110,0,0,0,0,0,0,0,0,4,,
1419,110,5000,5000,8,0,100,0,1,0,4,Bradium,
142,11,75000,75000,6,20,20,30,11,3,1,HD Oridecon,Blessed Oridecon Ⅰ
1420,110,5000,5000,8,0,50,0,2,0,4,Bradium,
1421,110,10000,10000,16,0,33,0,3,0,4,Bradium,
1422,110,10000,10000,16,0,25,0,4,0,4,Bradium,
1423,110,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1424,110,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1425,110,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1426,110,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1427,110,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1428,110,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1429,110,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
143,11,75000,75000,6,20,20,30,12,3,1,HD Oridecon,Blessed Oridecon Ⅰ
1430,110,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1431,111,0,0,0,0,0,0,0,0,2,,
1432,111,2000,2000,4,0,100,0,1,0,2,Bradium,
1433,111,2000,2000,4,0,50,0,2,0,2,Bradium,
1434,111,5000,5000,8,0,33,0,3,0,2,Bradium,
1435,111,5000,5000,8,0,25,0,4,0,2,Bradium,
1436,111,10000,10000,4,10,25,25,5,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1437,111,10000,10000,4,10,25,25,6,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1438,111,20000,20000,8,15,20,25,7,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1439,111,20000,20000,8,15,20,25,8,4,2,Enriched Bradium,Blessed Bradium Ⅰ
144,12,0,0,0,0,0,0,0,0,4,,
1440,111,50000,50000,4,15,20,30,9,4,2,HD Bradium,Blessed Bradium Ⅰ
1441,111,50000,50000,4,15,20,30,10,4,2,HD Bradium,Blessed Bradium Ⅰ
1442,111,100000,100000,8,20,20,30,11,4,2,HD Bradium,Blessed Bradium Ⅰ
1443,111,100000,100000,8,20,20,30,12,4,2,HD Bradium,Blessed Bradium Ⅰ
1444,112,0,0,0,0,0,0,0,0,4,,
1445,112,5000,5000,8,0,100,0,1,0,4,Bradium,
1446,112,5000,5000,8,0,50,0,2,0,4,Bradium,
1447,112,10000,10000,16,0,33,0,3,0,4,Bradium,
1448,112,10000,10000,16,0,25,0,4,0,4,Bradium,
1449,112,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
145,12,7500,7500,12,0,100,0,1,0,4,Oridecon,
1450,112,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1451,112,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1452,112,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1453,112,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1454,112,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1455,112,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1456,112,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1457,113,0,0,0,0,0,0,0,0,1,,
1458,113,1000,1000,2,0,100,0,1,0,1,Bradium,
1459,113,1000,1000,2,0,50,0,2,0,1,Bradium,
146,12,7500,7500,12,0,50,0,2,0,4,Oridecon,
1460,113,2000,2000,4,0,33,0,3,0,1,Bradium,
1461,113,2000,2000,4,0,25,0,4,0,1,Bradium,
1462,113,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1463,113,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1464,113,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1465,113,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1466,113,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1467,113,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
1468,113,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1469,113,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
147,12,15000,15000,24,0,33,0,3,0,4,Oridecon,
1470,114,0,0,0,0,0,0,0,0,4,,
1471,114,5000,5000,8,0,100,0,1,0,4,Bradium,
1472,114,5000,5000,8,0,50,0,2,0,4,Bradium,
1473,114,10000,10000,16,0,33,0,3,0,4,Bradium,
1474,114,10000,10000,16,0,25,0,4,0,4,Bradium,
1475,114,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1476,114,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1477,114,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1478,114,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1479,114,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
148,12,15000,15000,24,0,25,0,4,0,4,Oridecon,
1480,114,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1481,114,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1482,114,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1483,115,0,0,0,0,0,0,0,0,1,,
1484,115,1000,1000,2,0,100,0,1,0,1,Bradium,
1485,115,1000,1000,2,0,50,0,2,0,1,Bradium,
1486,115,2000,2000,4,0,33,0,3,0,1,Bradium,
1487,115,2000,2000,4,0,25,0,4,0,1,Bradium,
1488,115,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1489,115,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
149,12,30000,30000,12,10,25,25,5,12,4,Enriched Oridecon,Blessed Oridecon Ⅰ
1490,115,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1491,115,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1492,115,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1493,115,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
1494,115,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1495,115,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
1496,116,0,0,0,0,0,0,0,0,4,,
1497,116,5000,5000,8,0,100,0,1,0,4,Bradium,
1498,116,5000,5000,8,0,50,0,2,0,4,Bradium,
1499,116,10000,10000,16,0,33,0,3,0,4,Bradium,
15,2,4000,4000,8,0,100,0,1,0,2,Oridecon,
150,12,30000,30000,12,10,25,25,6,12,4,Enriched Oridecon,Blessed Oridecon Ⅰ
1500,116,10000,10000,16,0,25,0,4,0,4,Bradium,
1501,116,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1502,116,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1503,116,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1504,116,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1505,116,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1506,116,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1507,116,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1508,116,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1509,117,0,0,0,0,0,0,0,0,1,,
151,12,75000,75000,24,15,20,25,7,12,4,Enriched Oridecon,Blessed Oridecon Ⅰ
1510,117,1000,1000,2,0,100,0,1,0,1,Bradium,
1511,117,1000,1000,2,0,50,0,2,0,1,Bradium,
1512,117,2000,2000,4,0,33,0,3,0,1,Bradium,
1513,117,2000,2000,4,0,25,0,4,0,1,Bradium,
1514,117,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1515,117,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1516,117,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1517,117,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1518,117,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1519,117,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
152,12,75000,75000,24,15,20,25,8,12,4,Enriched Oridecon,Blessed Oridecon Ⅰ
1520,117,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1521,117,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
1522,118,0,0,0,0,0,0,0,0,4,,
1523,118,5000,5000,8,0,100,0,1,0,4,Bradium,
1524,118,5000,5000,8,0,50,0,2,0,4,Bradium,
1525,118,10000,10000,16,0,33,0,3,0,4,Bradium,
1526,118,10000,10000,16,0,25,0,4,0,4,Bradium,
1527,118,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1528,118,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1529,118,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
153,12,150000,150000,12,15,20,30,9,12,4,HD Oridecon,Blessed Oridecon Ⅰ
1530,118,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1531,118,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1532,118,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1533,118,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1534,118,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1535,119,0,0,0,0,0,0,0,0,2,,
1536,119,2000,2000,4,0,100,0,1,0,2,Bradium,
1537,119,2000,2000,4,0,50,0,2,0,2,Bradium,
1538,119,5000,5000,8,0,33,0,3,0,2,Bradium,
1539,119,5000,5000,8,0,25,0,4,0,2,Bradium,
154,12,150000,150000,12,15,20,30,10,12,4,HD Oridecon,Blessed Oridecon Ⅰ
1540,119,10000,10000,4,10,25,25,5,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1541,119,10000,10000,4,10,25,25,6,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1542,119,20000,20000,8,15,20,25,7,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1543,119,20000,20000,8,15,20,25,8,4,2,Enriched Bradium,Blessed Bradium Ⅰ
1544,119,50000,50000,4,15,20,30,9,4,2,HD Bradium,Blessed Bradium Ⅰ
1545,119,50000,50000,4,15,20,30,10,4,2,HD Bradium,Blessed Bradium Ⅰ
1546,119,100000,100000,8,20,20,30,11,4,2,HD Bradium,Blessed Bradium Ⅰ
1547,119,100000,100000,8,20,20,30,12,4,2,HD Bradium,Blessed Bradium Ⅰ
1548,120,0,0,0,0,0,0,0,0,4,,
1549,120,5000,5000,8,0,100,0,1,0,4,Bradium,
155,12,300000,300000,24,20,20,30,11,12,4,HD Oridecon,Blessed Oridecon Ⅰ
1550,120,5000,5000,8,0,50,0,2,0,4,Bradium,
1551,120,10000,10000,16,0,33,0,3,0,4,Bradium,
1552,120,10000,10000,16,0,25,0,4,0,4,Bradium,
1553,120,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1554,120,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1555,120,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1556,120,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1557,120,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1558,120,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1559,120,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
156,12,300000,300000,24,20,20,30,12,12,4,HD Oridecon,Blessed Oridecon Ⅰ
1560,120,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1561,121,0,0,0,0,0,0,0,0,1,,
1562,121,1000,1000,2,0,100,0,1,0,1,Bradium,
1563,121,1000,1000,2,0,50,0,2,0,1,Bradium,
1564,121,2000,2000,4,0,33,0,3,0,1,Bradium,
1565,121,2000,2000,4,0,25,0,4,0,1,Bradium,
1566,121,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1567,121,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1568,121,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1569,121,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
157,13,0,0,0,0,0,0,0,0,1,,
1570,121,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1571,121,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
1572,121,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1573,121,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
1574,122,0,0,0,0,0,0,0,0,4,,
1575,122,5000,5000,8,0,100,0,1,0,4,Bradium,
1576,122,5000,5000,8,0,50,0,2,0,4,Bradium,
1577,122,10000,10000,16,0,33,0,3,0,4,Bradium,
1578,122,10000,10000,16,0,25,0,4,0,4,Bradium,
1579,122,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
158,13,1000,1000,2,0,100,0,1,0,1,Oridecon,
1580,122,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1581,122,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1582,122,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
1583,122,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
1584,122,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
1585,122,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
1586,122,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
1587,123,0,0,0,0,0,0,0,0,1,,
1588,123,1000,1000,2,0,100,0,1,0,1,Bradium,
1589,123,1000,1000,2,0,50,0,2,0,1,Bradium,
159,13,1000,1000,2,0,50,0,2,0,1,Oridecon,
1590,123,2000,2000,4,0,33,0,3,0,1,Bradium,
1591,123,2000,2000,4,0,25,0,4,0,1,Bradium,
1592,123,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1593,123,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1594,123,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1595,123,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
1596,123,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
1597,123,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
1598,123,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
1599,123,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
16,2,4000,4000,8,0,50,0,2,0,2,Oridecon,
160,13,2000,2000,4,0,33,0,3,0,1,Oridecon,
1600,124,0,0,0,0,0,0,0,0,4,,
1601,124,5000,5000,8,0,100,0,1,0,4,Bradium,
1602,124,5000,5000,8,0,50,0,2,0,4,Bradium,
1603,124,10000,10000,16,0,33,0,3,0,4,Bradium,
1604,124,10000,10000,16,0,25,0,4,0,4,Bradium,
1605,124,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
