refine_id,property_percent,refine_lv,quality,id,property
102,0.4,10,3,724,Final Physical DEF
102,0.4,10,3,725,Final Magic Defense
102,0.44,11,3,726,Final Physical DEF
102,0.44,11,3,727,Final Magic Defense
102,0.48,12,3,728,Final Physical DEF
102,0.48,12,3,729,Final Magic Defense
103,0.0,0,1,730,HP Regen per 5s
103,0.0,0,1,731,SP Regen per 5s
103,0.02,1,1,732,HP Regen per 5s
103,0.02,1,1,733,SP Regen per 5s
103,0.04,2,1,734,HP Regen per 5s
103,0.04,2,1,735,SP Regen per 5s
11,0.08,2,1,736,ATK
11,0.02,2,1,737,Final Haste
103,0.06,3,1,738,HP Regen per 5s
103,0.06,3,1,739,SP Regen per 5s
103,0.08,4,1,740,HP Regen per 5s
103,0.08,4,1,741,SP Regen per 5s
103,0.1,5,1,742,HP Regen per 5s
103,0.1,5,1,743,SP Regen per 5s
103,0.12,6,1,744,HP Regen per 5s
103,0.12,6,1,745,SP Regen per 5s
103,0.14,7,1,746,HP Regen per 5s
103,0.14,7,1,747,SP Regen per 5s
103,0.16,8,1,748,HP Regen per 5s
103,0.16,8,1,749,SP Regen per 5s
103,0.18,9,1,750,HP Regen per 5s
103,0.18,9,1,751,SP Regen per 5s
103,0.2,10,1,752,HP Regen per 5s
103,0.2,10,1,753,SP Regen per 5s
103,0.22,11,1,754,HP Regen per 5s
103,0.22,11,1,755,SP Regen per 5s
103,0.24,12,1,756,HP Regen per 5s
103,0.24,12,1,757,SP Regen per 5s
11,0.12,3,1,758,ATK
11,0.03,3,1,759,Final Haste
104,0.0,0,4,760,HP Regen per 5s
104,0.0,0,4,761,SP Regen per 5s
104,0.04,1,4,762,HP Regen per 5s
104,0.04,1,4,763,SP Regen per 5s
104,0.08,2,4,764,HP Regen per 5s
104,0.08,2,4,765,SP Regen per 5s
104,0.12,3,4,766,HP Regen per 5s
104,0.12,3,4,767,SP Regen per 5s
104,0.16,4,4,768,HP Regen per 5s
104,0.16,4,4,769,SP Regen per 5s
104,0.2,5,4,770,HP Regen per 5s
104,0.2,5,4,771,SP Regen per 5s
104,0.24,6,4,772,HP Regen per 5s
104,0.24,6,4,773,SP Regen per 5s
104,0.28,7,4,774,HP Regen per 5s
104,0.28,7,4,775,SP Regen per 5s
104,0.32,8,4,776,HP Regen per 5s
104,0.32,8,4,777,SP Regen per 5s
104,0.36,9,4,778,HP Regen per 5s
104,0.36,9,4,779,SP Regen per 5s
11,0.16,4,1,780,ATK
11,0.04,4,1,781,Final Haste
104,0.4,10,4,782,HP Regen per 5s
104,0.4,10,4,783,SP Regen per 5s
104,0.44,11,4,784,HP Regen per 5s
104,0.44,11,4,785,SP Regen per 5s
104,0.48,12,4,786,HP Regen per 5s
104,0.48,12,4,787,SP Regen per 5s
105,0.0,0,1,788,Debuff RES
105,0.0,0,1,789,Debuff Reduction
105,0.02,1,1,790,Debuff RES
105,0.02,1,1,791,Debuff Reduction
105,0.04,2,1,792,Debuff RES
105,0.04,2,1,793,Debuff Reduction
105,0.06,3,1,794,Debuff RES
105,0.06,3,1,795,Debuff Reduction
105,0.08,4,1,796,Debuff RES
105,0.08,4,1,797,Debuff Reduction
105,0.1,5,1,798,Debuff RES
105,0.1,5,1,799,Debuff Reduction
105,0.12,6,1,800,Debuff RES
105,0.12,6,1,801,Debuff Reduction
11,0.2,5,1,802,ATK
11,0.05,5,1,803,Final Haste
105,0.14,7,1,804,Debuff RES
105,0.14,7,1,805,Debuff Reduction
105,0.16,8,1,806,Debuff RES
105,0.16,8,1,807,Debuff Reduction
105,0.18,9,1,808,Debuff RES
105,0.18,9,1,809,Debuff Reduction
105,0.2,10,1,810,Debuff RES
105,0.2,10,1,811,Debuff Reduction
105,0.22,11,1,812,Debuff RES
105,0.22,11,1,813,Debuff Reduction
105,0.24,12,1,814,Debuff RES
105,0.24,12,1,815,Debuff Reduction
106,0.0,0,4,816,Debuff RES
106,0.0,0,4,817,Debuff Reduction
106,0.04,1,4,818,Debuff RES
106,0.04,1,4,819,Debuff Reduction
106,0.08,2,4,820,Debuff RES
106,0.08,2,4,821,Debuff Reduction
106,0.12,3,4,822,Debuff RES
106,0.12,3,4,823,Debuff Reduction
11,0.24,6,1,824,ATK
11,0.06,6,1,825,Final Haste
106,0.16,4,4,826,Debuff RES
106,0.16,4,4,827,Debuff Reduction
106,0.2,5,4,828,Debuff RES
106,0.2,5,4,829,Debuff Reduction
106,0.24,6,4,830,Debuff RES
106,0.24,6,4,831,Debuff Reduction
106,0.28,7,4,832,Debuff RES
106,0.28,7,4,833,Debuff Reduction
106,0.32,8,4,834,Debuff RES
106,0.32,8,4,835,Debuff Reduction
106,0.36,9,4,836,Debuff RES
106,0.36,9,4,837,Debuff Reduction
106,0.4,10,4,838,Debuff RES
106,0.4,10,4,839,Debuff Reduction
106,0.44,11,4,840,Debuff RES
106,0.44,11,4,841,Debuff Reduction
106,0.48,12,4,842,Debuff RES
106,0.48,12,4,843,Debuff Reduction
107,0.0,0,2,844,Increase STR
11,0.28,7,1,845,ATK
11,0.07,7,1,846,Final Haste
107,0.024,1,2,847,Increase STR
107,0.048,2,2,848,Increase STR
107,0.072,3,2,849,Increase STR
107,0.096,4,2,850,Increase STR
107,0.12,5,2,851,Increase STR
107,0.144,6,2,852,Increase STR
107,0.168,7,2,853,Increase STR
107,0.192,8,2,854,Increase STR
107,0.216,9,2,855,Increase STR
107,0.24,10,2,856,Increase STR
11,0.32,8,1,857,ATK
11,0.08,8,1,858,Final Haste
107,0.264,11,2,859,Increase STR
107,0.288,12,2,860,Increase STR
108,0.0,0,4,861,Increase STR
108,0.032,1,4,862,Increase STR
108,0.064,2,4,863,Increase STR
108,0.096,3,4,864,Increase STR
108,0.128,4,4,865,Increase STR
108,0.16,5,4,866,Increase STR
108,0.192,6,4,867,Increase STR
108,0.224,7,4,868,Increase STR
2,0.0,0,2,869,M.ATK
2,0.0,0,2,870,Final M.PEN
11,0.36,9,1,871,ATK
11,0.09,9,1,872,Final Haste
108,0.256,8,4,873,Increase STR
108,0.288,9,4,874,Increase STR
108,0.32,10,4,875,Increase STR
108,0.352,11,4,876,Increase STR
108,0.384,12,4,877,Increase STR
109,0.0,0,2,878,Increase DEX
109,0.024,1,2,879,Increase DEX
109,0.048,2,2,880,Increase DEX
109,0.072,3,2,881,Increase DEX
109,0.096,4,2,882,Increase DEX
11,0.4,10,1,883,ATK
11,0.1,10,1,884,Final Haste
109,0.12,5,2,885,Increase DEX
109,0.144,6,2,886,Increase DEX
109,0.168,7,2,887,Increase DEX
109,0.192,8,2,888,Increase DEX
109,0.216,9,2,889,Increase DEX
109,0.24,10,2,890,Increase DEX
109,0.264,11,2,891,Increase DEX
109,0.288,12,2,892,Increase DEX
110,0.0,0,4,893,Increase DEX
110,0.032,1,4,894,Increase DEX
11,0.44,11,1,895,ATK
11,0.11,11,1,896,Final Haste
110,0.064,2,4,897,Increase DEX
110,0.096,3,4,898,Increase DEX
110,0.128,4,4,899,Increase DEX
110,0.16,5,4,900,Increase DEX
110,0.192,6,4,901,Increase DEX
110,0.224,7,4,902,Increase DEX
110,0.256,8,4,903,Increase DEX
110,0.288,9,4,904,Increase DEX
110,0.32,10,4,905,Increase DEX
110,0.352,11,4,906,Increase DEX
11,0.48,12,1,907,ATK
11,0.12,12,1,908,Final Haste
110,0.384,12,4,909,Increase DEX
111,0.0,0,2,910,Increase AGI
111,0.024,1,2,911,Increase AGI
111,0.048,2,2,912,Increase AGI
111,0.072,3,2,913,Increase AGI
111,0.096,4,2,914,Increase AGI
111,0.12,5,2,915,Increase AGI
111,0.144,6,2,916,Increase AGI
111,0.168,7,2,917,Increase AGI
111,0.192,8,2,918,Increase AGI
12,0.0,0,4,919,ATK
12,0.0,0,4,920,Final Haste
111,0.216,9,2,921,Increase AGI
111,0.24,10,2,922,Increase AGI
111,0.264,11,2,923,Increase AGI
111,0.288,12,2,924,Increase AGI
112,0.0,0,4,925,Increase AGI
112,0.032,1,4,926,Increase AGI
112,0.064,2,4,927,Increase AGI
112,0.096,3,4,928,Increase AGI
112,0.128,4,4,929,Increase AGI
112,0.16,5,4,930,Increase AGI
12,0.09,1,4,931,ATK
12,0.015,1,4,932,Final Haste
112,0.192,6,4,933,Increase AGI
112,0.224,7,4,934,Increase AGI
112,0.256,8,4,935,Increase AGI
112,0.288,9,4,936,Increase AGI
112,0.32,10,4,937,Increase AGI
112,0.352,11,4,938,Increase AGI
112,0.384,12,4,939,Increase AGI
113,0.0,0,1,940,M.ATK
113,0.04,1,1,941,M.ATK
113,0.08,2,1,942,M.ATK
12,0.18,2,4,943,ATK
12,0.03,2,4,944,Final Haste
113,0.12,3,1,945,M.ATK
113,0.16,4,1,946,M.ATK
113,0.2,5,1,947,M.ATK
113,0.24,6,1,948,M.ATK
113,0.28,7,1,949,M.ATK
113,0.32,8,1,950,M.ATK
113,0.36,9,1,951,M.ATK
113,0.4,10,1,952,M.ATK
113,0.44,11,1,953,M.ATK
113,0.48,12,1,954,M.ATK
12,0.27,3,4,955,ATK
12,0.045,3,4,956,Final Haste
114,0.0,0,4,957,M.ATK
114,0.08,1,4,958,M.ATK
114,0.16,2,4,959,M.ATK
114,0.24,3,4,960,M.ATK
114,0.32,4,4,961,M.ATK
114,0.4,5,4,962,M.ATK
114,0.48,6,4,963,M.ATK
114,0.56,7,4,964,M.ATK
114,0.64,8,4,965,M.ATK
114,0.72,9,4,966,M.ATK
12,0.36,4,4,967,ATK
12,0.06,4,4,968,Final Haste
114,0.8,10,4,969,M.ATK
114,0.88,11,4,970,M.ATK
114,0.96,12,4,971,M.ATK
115,0.0,0,1,972,M.ATK
115,0.0,0,1,973,Final Haste
115,0.02,1,1,974,M.ATK
115,0.01,1,1,975,Final Haste
115,0.04,2,1,976,M.ATK
115,0.02,2,1,977,Final Haste
115,0.06,3,1,978,M.ATK
115,0.03,3,1,979,Final Haste
115,0.08,4,1,980,M.ATK
115,0.04,4,1,981,Final Haste
115,0.1,5,1,982,M.ATK
115,0.05,5,1,983,Final Haste
115,0.12,6,1,984,M.ATK
115,0.06,6,1,985,Final Haste
12,0.45,5,4,986,ATK
12,0.075,5,4,987,Final Haste
115,0.14,7,1,988,M.ATK
115,0.07,7,1,989,Final Haste
115,0.16,8,1,990,M.ATK
115,0.08,8,1,991,Final Haste
115,0.18,9,1,992,M.ATK
115,0.09,9,1,993,Final Haste
115,0.2,10,1,994,M.ATK
115,0.1,10,1,995,Final Haste
115,0.22,11,1,996,M.ATK
115,0.11,11,1,997,Final Haste
115,0.24,12,1,998,M.ATK
115,0.12,12,1,999,Final Haste
116,0.0,0,4,1000,M.ATK
116,0.0,0,4,1001,Final Haste
116,0.04,1,4,1002,M.ATK
116,0.02,1,4,1003,Final Haste
116,0.08,2,4,1004,M.ATK
116,0.04,2,4,1005,Final Haste
116,0.12,3,4,1006,M.ATK
116,0.06,3,4,1007,Final Haste
2,0.08,1,2,1008,M.ATK
2,0.04,1,2,1009,Final M.PEN
12,0.54,6,4,1010,ATK
12,0.09,6,4,1011,Final Haste
116,0.16,4,4,1012,M.ATK
116,0.08,4,4,1013,Final Haste
116,0.2,5,4,1014,M.ATK
116,0.1,5,4,1015,Final Haste
116,0.24,6,4,1016,M.ATK
116,0.12,6,4,1017,Final Haste
116,0.28,7,4,1018,M.ATK
116,0.14,7,4,1019,Final Haste
116,0.32,8,4,1020,M.ATK
116,0.16,8,4,1021,Final Haste
116,0.36,9,4,1022,M.ATK
116,0.18,9,4,1023,Final Haste
116,0.4,10,4,1024,M.ATK
116,0.2,10,4,1025,Final Haste
116,0.44,11,4,1026,M.ATK
116,0.22,11,4,1027,Final Haste
116,0.48,12,4,1028,M.ATK
116,0.24,12,4,1029,Final Haste
117,0.0,0,1,1030,Magic Lifesteal
117,0.0,0,1,1031,Final Haste
12,0.63,7,4,1032,ATK
12,0.105,7,4,1033,Final Haste
117,0.02,1,1,1034,Magic Lifesteal
117,0.01,1,1,1035,Final Haste
117,0.04,2,1,1036,Magic Lifesteal
117,0.02,2,1,1037,Final Haste
117,0.06,3,1,1038,Magic Lifesteal
117,0.03,3,1,1039,Final Haste
117,0.08,4,1,1040,Magic Lifesteal
117,0.04,4,1,1041,Final Haste
117,0.1,5,1,1042,Magic Lifesteal
117,0.05,5,1,1043,Final Haste
117,0.12,6,1,1044,Magic Lifesteal
117,0.06,6,1,1045,Final Haste
117,0.14,7,1,1046,Magic Lifesteal
117,0.07,7,1,1047,Final Haste
117,0.16,8,1,1048,Magic Lifesteal
117,0.08,8,1,1049,Final Haste
117,0.18,9,1,1050,Magic Lifesteal
117,0.09,9,1,1051,Final Haste
117,0.2,10,1,1052,Magic Lifesteal
117,0.1,10,1,1053,Final Haste
12,0.72,8,4,1054,ATK
12,0.12,8,4,1055,Final Haste
117,0.22,11,1,1056,Magic Lifesteal
117,0.11,11,1,1057,Final Haste
117,0.24,12,1,1058,Magic Lifesteal
117,0.12,12,1,1059,Final Haste
118,0.0,0,4,1060,Magic Lifesteal
118,0.0,0,4,1061,Final Haste
118,0.04,1,4,1062,Magic Lifesteal
118,0.02,1,4,1063,Final Haste
118,0.08,2,4,1064,Magic Lifesteal
118,0.04,2,4,1065,Final Haste
118,0.12,3,4,1066,Magic Lifesteal
118,0.06,3,4,1067,Final Haste
118,0.16,4,4,1068,Magic Lifesteal
118,0.08,4,4,1069,Final Haste
118,0.2,5,4,1070,Magic Lifesteal
118,0.1,5,4,1071,Final Haste
118,0.24,6,4,1072,Magic Lifesteal
118,0.12,6,4,1073,Final Haste
118,0.28,7,4,1074,Magic Lifesteal
118,0.14,7,4,1075,Final Haste
12,0.81,9,4,1076,ATK
12,0.135,9,4,1077,Final Haste
118,0.32,8,4,1078,Magic Lifesteal
118,0.16,8,4,1079,Final Haste
118,0.36,9,4,1080,Magic Lifesteal
118,0.18,9,4,1081,Final Haste
118,0.4,10,4,1082,Magic Lifesteal
118,0.2,10,4,1083,Final Haste
118,0.44,11,4,1084,Magic Lifesteal
118,0.22,11,4,1085,Final Haste
118,0.48,12,4,1086,Magic Lifesteal
118,0.24,12,4,1087,Final Haste
119,0.0,0,2,1088,Increase VIT
119,0.024,1,2,1089,Increase VIT
119,0.048,2,2,1090,Increase VIT
119,0.072,3,2,1091,Increase VIT
119,0.096,4,2,1092,Increase VIT
12,0.9,10,4,1093,ATK
12,0.15,10,4,1094,Final Haste
119,0.12,5,2,1095,Increase VIT
119,0.144,6,2,1096,Increase VIT
119,0.168,7,2,1097,Increase VIT
119,0.192,8,2,1098,Increase VIT
119,0.216,9,2,1099,Increase VIT
119,0.24,10,2,1100,Increase VIT
119,0.264,11,2,1101,Increase VIT
119,0.288,12,2,1102,Increase VIT
120,0.0,0,4,1103,Increase VIT
120,0.032,1,4,1104,Increase VIT
12,0.99,11,4,1105,ATK
12,0.165,11,4,1106,Final Haste
120,0.064,2,4,1107,Increase VIT
120,0.096,3,4,1108,Increase VIT
120,0.128,4,4,1109,Increase VIT
120,0.16,5,4,1110,Increase VIT
120,0.192,6,4,1111,Increase VIT
120,0.224,7,4,1112,Increase VIT
120,0.256,8,4,1113,Increase VIT
120,0.288,9,4,1114,Increase VIT
120,0.32,10,4,1115,Increase VIT
120,0.352,11,4,1116,Increase VIT
12,0.18,12,4,1117,ATK
12,1.08,12,4,1118,Final Haste
120,0.384,12,4,1119,Increase VIT
121,0.0,0,1,1120,ATK
121,0.04,1,1,1121,ATK
121,0.08,2,1,1122,ATK
121,0.12,3,1,1123,ATK
121,0.16,4,1,1124,ATK
121,0.2,5,1,1125,ATK
121,0.24,6,1,1126,ATK
121,0.28,7,1,1127,ATK
121,0.32,8,1,1128,ATK
13,0.0,0,1,1129,HP Regen per 5s
13,0.0,0,1,1130,Final Attack Speed
121,0.36,9,1,1131,ATK
121,0.4,10,1,1132,ATK
121,0.44,11,1,1133,ATK
121,0.48,12,1,1134,ATK
122,0.0,0,4,1135,ATK
122,0.08,1,4,1136,ATK
122,0.16,2,4,1137,ATK
122,0.24,3,4,1138,ATK
122,0.32,4,4,1139,ATK
122,0.4,5,4,1140,ATK
13,0.02,1,1,1141,HP Regen per 5s
13,0.1,1,1,1142,Final Attack Speed
122,0.48,6,4,1143,ATK
122,0.56,7,4,1144,ATK
122,0.64,8,4,1145,ATK
122,0.72,9,4,1146,ATK
122,0.8,10,4,1147,ATK
122,0.88,11,4,1148,ATK
122,0.96,12,4,1149,ATK
123,0.0,0,1,1150,ATK
123,0.0,0,1,1151,Final Attack Speed
123,0.02,1,1,1152,ATK
123,0.1,1,1,1153,Final Attack Speed
123,0.04,2,1,1154,ATK
123,0.2,2,1,1155,Final Attack Speed
13,0.04,2,1,1156,HP Regen per 5s
13,0.2,2,1,1157,Final Attack Speed
123,0.06,3,1,1158,ATK
123,0.3,3,1,1159,Final Attack Speed
123,0.08,4,1,1160,ATK
123,0.4,4,1,1161,Final Attack Speed
123,0.1,5,1,1162,ATK
123,0.5,5,1,1163,Final Attack Speed
123,0.12,6,1,1164,ATK
123,0.6,6,1,1165,Final Attack Speed
123,0.14,7,1,1166,ATK
123,0.7,7,1,1167,Final Attack Speed
123,0.16,8,1,1168,ATK
123,0.8,8,1,1169,Final Attack Speed
123,0.18,9,1,1170,ATK
123,0.9,9,1,1171,Final Attack Speed
123,0.2,10,1,1172,ATK
123,1.0,10,1,1173,Final Attack Speed
123,0.22,11,1,1174,ATK
123,1.1,11,1,1175,Final Attack Speed
123,0.24,12,1,1176,ATK
123,1.2,12,1,1177,Final Attack Speed
2,0.16,2,2,1178,M.ATK
2,0.08,2,2,1179,Final M.PEN
13,0.06,3,1,1180,HP Regen per 5s
13,0.3,3,1,1181,Final Attack Speed
124,0.0,0,4,1182,ATK
124,0.0,0,4,1183,Final Attack Speed
124,0.04,1,4,1184,ATK
124,0.2,1,4,1185,Final Attack Speed
124,0.08,2,4,1186,ATK
124,0.4,2,4,1187,Final Attack Speed
124,0.12,3,4,1188,ATK
124,0.6,3,4,1189,Final Attack Speed
124,0.16,4,4,1190,ATK
124,0.8,4,4,1191,Final Attack Speed
124,0.2,5,4,1192,ATK
124,1.0,5,4,1193,Final Attack Speed
124,0.24,6,4,1194,ATK
124,1.2,6,4,1195,Final Attack Speed
124,0.28,7,4,1196,ATK
124,1.4,7,4,1197,Final Attack Speed
124,0.32,8,4,1198,ATK
124,1.6,8,4,1199,Final Attack Speed
124,0.36,9,4,1200,ATK
124,1.8,9,4,1201,Final Attack Speed
13,0.08,4,1,1202,HP Regen per 5s
13,0.4,4,1,1203,Final Attack Speed
124,0.4,10,4,1204,ATK
124,2.0,10,4,1205,Final Attack Speed
124,0.44,11,4,1206,ATK
124,2.2,11,4,1207,Final Attack Speed
124,0.48,12,4,1208,ATK
124,2.4,12,4,1209,Final Attack Speed
125,0.0,0,1,1210,ATK
125,0.0,0,1,1211,Final Haste
125,0.02,1,1,1212,ATK
125,0.01,1,1,1213,Final Haste
125,0.04,2,1,1214,ATK
125,0.02,2,1,1215,Final Haste
125,0.06,3,1,1216,ATK
125,0.03,3,1,1217,Final Haste
125,0.08,4,1,1218,ATK
125,0.04,4,1,1219,Final Haste
125,0.1,5,1,1220,ATK
125,0.05,5,1,1221,Final Haste
125,0.12,6,1,1222,ATK
125,0.06,6,1,1223,Final Haste
13,0.1,5,1,1224,HP Regen per 5s
13,0.5,5,1,1225,Final Attack Speed
125,0.14,7,1,1226,ATK
125,0.07,7,1,1227,Final Haste
125,0.16,8,1,1228,ATK
125,0.08,8,1,1229,Final Haste
125,0.18,9,1,1230,ATK
125,0.09,9,1,1231,Final Haste
125,0.2,10,1,1232,ATK
125,0.1,10,1,1233,Final Haste
125,0.22,11,1,1234,ATK
125,0.11,11,1,1235,Final Haste
125,0.24,12,1,1236,ATK
125,0.12,12,1,1237,Final Haste
126,0.0,0,4,1238,ATK
126,0.0,0,4,1239,Final Haste
126,0.04,1,4,1240,ATK
126,0.02,1,4,1241,Final Haste
126,0.08,2,4,1242,ATK
126,0.04,2,4,1243,Final Haste
126,0.12,3,4,1244,ATK
126,0.06,3,4,1245,Final Haste
13,0.12,6,1,1246,HP Regen per 5s
13,0.6,6,1,1247,Final Attack Speed
126,0.16,4,4,1248,ATK
126,0.08,4,4,1249,Final Haste
126,0.2,5,4,1250,ATK
126,0.1,5,4,1251,Final Haste
126,0.24,6,4,1252,ATK
126,0.12,6,4,1253,Final Haste
126,0.28,7,4,1254,ATK
126,0.14,7,4,1255,Final Haste
126,0.32,8,4,1256,ATK
126,0.16,8,4,1257,Final Haste
126,0.36,9,4,1258,ATK
126,0.18,9,4,1259,Final Haste
126,0.4,10,4,1260,ATK
126,0.2,10,4,1261,Final Haste
126,0.44,11,4,1262,ATK
126,0.22,11,4,1263,Final Haste
126,0.48,12,4,1264,ATK
126,0.24,12,4,1265,Final Haste
127,0.0,0,1,1266,Physical Lifesteal
127,0.0,0,1,1267,Final Attack Speed
13,0.14,7,1,1268,HP Regen per 5s
13,0.7,7,1,1269,Final Attack Speed
127,0.02,1,1,1270,Physical Lifesteal
127,0.1,1,1,1271,Final Attack Speed
127,0.04,2,1,1272,Physical Lifesteal
127,0.2,2,1,1273,Final Attack Speed
127,0.06,3,1,1274,Physical Lifesteal
127,0.3,3,1,1275,Final Attack Speed
127,0.08,4,1,1276,Physical Lifesteal
127,0.4,4,1,1277,Final Attack Speed
127,0.1,5,1,1278,Physical Lifesteal
127,0.5,5,1,1279,Final Attack Speed
127,0.12,6,1,1280,Physical Lifesteal
127,0.6,6,1,1281,Final Attack Speed
127,0.14,7,1,1282,Physical Lifesteal
127,0.7,7,1,1283,Final Attack Speed
127,0.16,8,1,1284,Physical Lifesteal
127,0.8,8,1,1285,Final Attack Speed
127,0.18,9,1,1286,Physical Lifesteal
127,0.9,9,1,1287,Final Attack Speed
127,0.2,10,1,1288,Physical Lifesteal
127,1.0,10,1,1289,Final Attack Speed
13,0.16,8,1,1290,HP Regen per 5s
13,0.8,8,1,1291,Final Attack Speed
127,0.22,11,1,1292,Physical Lifesteal
127,1.1,11,1,1293,Final Attack Speed
127,0.24,12,1,1294,Physical Lifesteal
127,1.2,12,1,1295,Final Attack Speed
128,0.0,0,4,1296,Physical Lifesteal
128,0.0,0,4,1297,Final Attack Speed
128,0.04,1,4,1298,Physical Lifesteal
128,0.2,1,4,1299,Final Attack Speed
128,0.08,2,4,1300,Physical Lifesteal
128,0.4,2,4,1301,Final Attack Speed
128,0.12,3,4,1302,Physical Lifesteal
128,0.6,3,4,1303,Final Attack Speed
128,0.16,4,4,1304,Physical Lifesteal
128,0.8,4,4,1305,Final Attack Speed
128,0.2,5,4,1306,Physical Lifesteal
128,1.0,5,4,1307,Final Attack Speed
128,0.24,6,4,1308,Physical Lifesteal
128,1.2,6,4,1309,Final Attack Speed
128,0.28,7,4,1310,Physical Lifesteal
128,1.4,7,4,1311,Final Attack Speed
13,0.18,9,1,1312,HP Regen per 5s
13,0.9,9,1,1313,Final Attack Speed
128,0.32,8,4,1314,Physical Lifesteal
128,1.6,8,4,1315,Final Attack Speed
128,0.36,9,4,1316,Physical Lifesteal
128,1.8,9,4,1317,Final Attack Speed
128,0.4,10,4,1318,Physical Lifesteal
128,2.0,10,4,1319,Final Attack Speed
128,0.44,11,4,1320,Physical Lifesteal
128,2.2,11,4,1321,Final Attack Speed
128,0.48,12,4,1322,Physical Lifesteal
128,2.4,12,4,1323,Final Attack Speed
129,0.0,0,1,1324,Physical Lifesteal
129,0.0,0,1,1325,Final Haste
129,0.02,1,1,1326,Physical Lifesteal
129,0.01,1,1,1327,Final Haste
129,0.04,2,1,1328,Physical Lifesteal
129,0.02,2,1,1329,Final Haste
129,0.06,3,1,1330,Physical Lifesteal
129,0.03,3,1,1331,Final Haste
129,0.08,4,1,1332,Physical Lifesteal
129,0.04,4,1,1333,Final Haste
13,0.2,10,1,1334,HP Regen per 5s
13,1.0,10,1,1335,Final Attack Speed
129,0.1,5,1,1336,Physical Lifesteal
129,0.05,5,1,1337,Final Haste
129,0.12,6,1,1338,Physical Lifesteal
129,0.06,6,1,1339,Final Haste
129,0.14,7,1,1340,Physical Lifesteal
129,0.07,7,1,1341,Final Haste
129,0.16,8,1,1342,Physical Lifesteal
129,0.08,8,1,1343,Final Haste
129,0.18,9,1,1344,Physical Lifesteal
129,0.09,9,1,1345,Final Haste
129,0.2,10,1,1346,Physical Lifesteal
129,0.1,10,1,1347,Final Haste
129,0.22,11,1,1348,Physical Lifesteal
129,0.11,11,1,1349,Final Haste
129,0.24,12,1,1350,Physical Lifesteal
129,0.12,12,1,1351,Final Haste
130,0.0,0,4,1352,Physical Lifesteal
130,0.0,0,4,1353,Final Haste
130,0.04,1,4,1354,Physical Lifesteal
130,0.02,1,4,1355,Final Haste
13,0.22,11,1,1356,HP Regen per 5s
13,1.1,11,1,1357,Final Attack Speed
130,0.08,2,4,1358,Physical Lifesteal
130,0.04,2,4,1359,Final Haste
130,0.12,3,4,1360,Physical Lifesteal
130,0.06,3,4,1361,Final Haste
130,0.16,4,4,1362,Physical Lifesteal
130,0.08,4,4,1363,Final Haste
130,0.2,5,4,1364,Physical Lifesteal
130,0.1,5,4,1365,Final Haste
130,0.24,6,4,1366,Physical Lifesteal
130,0.12,6,4,1367,Final Haste
130,0.28,7,4,1368,Physical Lifesteal
130,0.14,7,4,1369,Final Haste
130,0.32,8,4,1370,Physical Lifesteal
130,0.16,8,4,1371,Final Haste
130,0.36,9,4,1372,Physical Lifesteal
130,0.18,9,4,1373,Final Haste
130,0.4,10,4,1374,Physical Lifesteal
130,0.2,10,4,1375,Final Haste
130,0.44,11,4,1376,Physical Lifesteal
130,0.22,11,4,1377,Final Haste
13,0.24,12,1,1378,HP Regen per 5s
13,1.2,12,1,1379,Final Attack Speed
130,0.48,12,4,1380,Physical Lifesteal
130,0.24,12,4,1381,Final Haste
131,0.0,0,2,1382,Increase LUK
131,0.024,1,2,1383,Increase LUK
131,0.048,2,2,1384,Increase LUK
131,0.072,3,2,1385,Increase LUK
131,0.096,4,2,1386,Increase LUK
131,0.12,5,2,1387,Increase LUK
131,0.144,6,2,1388,Increase LUK
131,0.168,7,2,1389,Increase LUK
131,0.192,8,2,1390,Increase LUK
2,0.24,3,2,1391,M.ATK
2,0.12,3,2,1392,Final M.PEN
14,0.0,0,4,1393,HP Regen per 5s
14,0.0,0,4,1394,Final Attack Speed
131,0.216,9,2,1395,Increase LUK
131,0.24,10,2,1396,Increase LUK
131,0.264,11,2,1397,Increase LUK
131,0.288,12,2,1398,Increase LUK
132,0.0,0,4,1399,Increase LUK
132,0.032,1,4,1400,Increase LUK
132,0.064,2,4,1401,Increase LUK
132,0.096,3,4,1402,Increase LUK
132,0.128,4,4,1403,Increase LUK
132,0.16,5,4,1404,Increase LUK
14,0.04,1,4,1405,HP Regen per 5s
14,0.2,1,4,1406,Final Attack Speed
132,0.192,6,4,1407,Increase LUK
132,0.224,7,4,1408,Increase LUK
132,0.256,8,4,1409,Increase LUK
132,0.288,9,4,1410,Increase LUK
132,0.32,10,4,1411,Increase LUK
132,0.352,11,4,1412,Increase LUK
132,0.384,12,4,1413,Increase LUK
133,0.0,0,2,1414,Increase INT
133,0.024,1,2,1415,Increase INT
133,0.048,2,2,1416,Increase INT
14,0.08,2,4,1417,HP Regen per 5s
14,0.4,2,4,1418,Final Attack Speed
133,0.072,3,2,1419,Increase INT
133,0.096,4,2,1420,Increase INT
133,0.12,5,2,1421,Increase INT
133,0.144,6,2,1422,Increase INT
133,0.168,7,2,1423,Increase INT
133,0.192,8,2,1424,Increase INT
133,0.216,9,2,1425,Increase INT
133,0.24,10,2,1426,Increase INT
133,0.264,11,2,1427,Increase INT
133,0.288,12,2,1428,Increase INT
14,0.12,3,4,1429,HP Regen per 5s
