id,drop_id,drop_collections_id,weight
4474,5520063,552006301,30
4475,5520063,552006302,10
4476,5520063,552006303,50
4477,5520063,552006304,10
4478,5520064,552006401,12
4479,5520064,552006402,41
4480,5520064,552006403,47
4481,5520065,552006501,1
4482,5520066,552006601,1
4483,5520069,552006901,12
4484,5520069,552006902,41
4485,5520069,552006903,47
4487,5520102,552010201,1
4488,5520103,552010301,1
4489,5520105,552010501,1
4490,5520106,552010601,1
4491,5520110,552011001,1
4492,5520131,552013101,1
4493,5520201,552020101,10
4494,5520201,552020102,80
4495,5520201,552020103,10
4496,5520202,552020201,1
4497,5520202,552020202,90
4498,5520202,552020203,10
4499,5520202,552020204,9
4500,5520203,552020301,10
4501,5520203,552020302,300
4502,5520203,552020303,90
4503,5520203,552020304,600
4504,5520204,552020401,22
4505,5520204,552020402,18
4506,5520204,552020403,30
4507,5520204,552020404,14
4508,5520204,552020405,10
4509,5520204,552020406,5
4510,5520204,552020407,1
4511,5520208,552020801,1
4512,5520211,552021101,1
4513,5520212,552021201,1
4514,5520213,552021301,1
4515,5520215,552021501,1
4516,5520248,552024801,1
4517,5520250,552025001,1
4518,5520251,552025101,9
4519,5520256,552025601,1
4520,5520257,552025701,1
4522,5520302,552030201,1
4523,5520303,552030301,1
4524,5520304,552030401,1
4525,5520305,552030501,1
4526,5520306,552030601,1
4527,5520333,552033301,1
4528,5520334,552033401,1
4529,5520335,552033501,1
4530,5520336,552033601,1
4531,5520337,552033701,1
4532,5520338,552033801,1
4533,5520339,552033901,1
4534,5520340,552034001,1
4535,5520341,552034101,1
4536,5520342,552034201,1
4537,5539233,553923301,1
4538,5539233,553923302,1
4539,5539233,553923303,1
4540,5539233,553923304,1
4541,5539233,553923305,1
4542,5539301,553930101,1
4543,5539302,553930201,1
4544,5539302,553930202,1
4547,5539600,553960001,1
4548,5539600,553960002,1
4549,5539600,553960003,1
4550,5539601,553960101,1
4551,5539601,553960102,1
4552,5539601,553960103,1
4553,5539602,553960201,1
4554,5539602,553960202,1
4555,5539602,553960203,1
4556,5539603,553960301,1
4557,5539603,553960302,1
4558,5539603,553960303,1
4559,5539604,553960401,1
4560,5539604,553960402,1
4561,5539604,553960403,1
4562,5539605,553960501,1
4563,5539605,553960502,1
4564,5539605,553960503,1
4565,5539606,553960601,1
4566,5539606,553960602,1
4567,5539606,553960603,1
4568,5539607,553960701,1
4569,5539607,553960702,1
4570,5539607,553960703,1
4571,5539608,553960801,1
4572,5539608,553960802,1
4573,5539608,553960803,1
4574,5539609,553960901,1
4575,5539609,553960902,1
4576,5539609,553960903,1
4577,5539610,553961001,1
4578,5539610,553961002,1
4579,5539610,553961003,1
4580,5539611,553961101,1
4581,5539611,553961102,1
4582,5539611,553961103,1
4583,5539612,553961201,1
4584,5539612,553961202,1
4585,5539612,553961203,1
4586,5539613,553961301,1
4587,5539613,553961302,1
4588,5539613,553961303,1
4589,5539614,553961401,1
4590,5539614,553961402,1
4591,5539614,553961403,1
4592,5539615,553961501,1
4593,5539615,553961502,1
4594,5539615,553961503,1
4595,5539616,553961601,1
4596,5539616,553961602,1
4597,5539616,553961603,1
4598,5539617,553961701,1
4599,5539617,553961702,1
4600,5539617,553961703,1
4601,5539618,553961801,1
4602,5539618,553961802,1
4603,5539618,553961803,1
4604,5539619,553961901,1
4605,5539619,553961902,1
4606,5539619,553961903,1
4607,5539620,553962001,1
4608,5539620,553962002,1
4609,5539620,553962003,1
4610,5539621,553962101,1
4611,5539621,553962102,1
4612,5539621,553962103,1
4613,5539622,553962201,1
4614,5539622,553962202,1
4615,5539622,553962203,1
4616,5539623,553962301,1
4617,5539623,553962302,1
4618,5539623,553962303,1
4619,5539624,553962401,1
4620,5539624,553962402,1
4621,5539624,553962403,1
4622,5539625,553962501,1
4623,5539625,553962502,1
4624,5539625,553962503,1
4625,5539626,553962601,1
4626,5539626,553962602,1
4627,5539626,553962603,1
4628,5539627,553962701,1
4629,5539627,553962702,1
4630,5539627,553962703,1
4631,5539628,553962801,1
4632,5539628,553962802,1
4633,5539628,553962803,1
4634,5539629,553962901,1
4635,5539629,553962902,1
4636,5539629,553962903,1
4637,5539630,553963001,1
4638,5539630,553963002,1
4639,5539630,553963003,1
4640,5539631,553963101,1
4641,5539631,553963102,1
4642,5539631,553963103,1
4643,5539632,553963201,1
4644,5539632,553963202,1
4645,5539632,553963203,1
4646,5539633,553963301,1
4647,5539633,553963302,1
4648,5539633,553963303,1
4649,5539634,553963401,1
4650,5539634,553963402,1
4651,5539634,553963403,1
4652,5539635,553963501,1
4653,5539635,553963502,1
4654,5539635,553963503,1
4655,60001,6000101,1
4656,60002,6000201,1
4657,60003,6000301,1
4658,60004,6000401,1
4659,60005,6000501,1
4660,60006,6000601,1
4661,60007,6000701,1
4662,60008,6000801,1
4663,60009,6000901,1
4664,60010,6001001,1
4665,60011,6001101,1
4666,60012,6001201,1
4667,60013,6001301,1
4668,60014,6001401,1
4669,60015,6001501,1
4670,60016,6001601,1
4671,60017,6001701,6048
4672,60017,6001702,864
4673,60017,6001703,2000
4674,60017,6001704,152
4675,60017,6001705,756
4676,60017,6001706,180
4677,60034,6003401,1
4678,60035,6003501,50
4679,60035,6003502,50
4680,60036,6003601,1
4681,60037,6003701,1
4682,60038,6003801,1
4683,60039,6003901,1
4684,60040,6004001,2094
4685,60040,6004002,2094
4686,60040,6004003,3141
4687,60040,6004004,417
4688,60040,6004005,417
4689,60040,6004006,625
4690,60040,6004007,265
4691,60040,6004008,265
4692,60040,6004009,199
4693,60040,6004010,174
4694,60040,6004011,174
4695,60040,6004012,130
4696,60040,6004013,110
4697,60040,6004014,110
4698,60040,6004015,65
4699,60041,6004101,6036
4700,60041,6004102,1293
4701,60041,6004103,973
4702,60041,6004104,486
4703,60041,6004105,486
4704,60041,6004106,243
4705,60041,6004107,320
4706,60041,6004108,160
4707,60041,6004109,200
4708,60041,6004110,100
4709,60042,6004201,1
4710,60043,6004301,1
4711,60044,6004401,1
4712,60045,6004501,1
4713,60045,6004502,1
4714,60046,6004601,61
4715,60046,6004602,27
4716,60046,6004603,9
4717,60046,6004604,3
4718,60047,6004701,61
4719,60047,6004702,27
4720,60047,6004703,9
4721,60047,6004704,3
4722,60048,6004801,61
4723,60048,6004802,27
4724,60048,6004803,9
4725,60048,6004804,3
4726,60049,6004901,1
4727,60050,6005001,1
4728,60051,6005101,1
4729,60052,6005201,1
4730,60053,6005301,61
4731,60053,6005302,27
4732,60053,6005303,9
4733,60053,6005304,3
4734,60053,6005305,1
4735,60054,6005401,61
4736,60054,6005402,27
4737,60054,6005403,9
4738,60054,6005404,3
4739,60054,6005405,1
4740,60055,6005501,61
4741,60055,6005502,27
4742,60055,6005503,9
4743,60055,6005504,3
4744,60055,6005505,1
4745,7200001,720000101,1
4746,7200001,720000102,999
4747,7200001,720000103,80000
4748,7200001,720000104,60000
4749,7200001,720000105,40000
4750,7200001,720000106,20000
4751,7200001,720000107,180000
4752,7200001,720000108,135000
4753,7200001,720000109,135000
4754,7200001,720000110,25
4755,7200001,720000111,75
4756,7200001,720000112,9900
4757,7200001,720000113,140250
4758,7200001,720000114,105600
4759,7200001,720000115,62700
4760,7200001,720000116,21450
4761,99998,9999801,1
