id,name,description,group_id,is_damage_skill,max_level,type,cooldown,job,res_id,cost,is_mount_combat,is_show_skill_tree,fixed_cooldown,combo,range,require_mount_combat,pet_skill_type,is_pet_skill_can_use_when_master_die,pet_skill_element,suit_skills_or_not
10072121,Water Attribute Attack,,0,1,10,1,5000.0,1,10072101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10073101,Marine Sphere Normal Attack,,0,1,1,2,2000.0,1,10073101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10073111,Suicidal Destruction,,0,1,1,1,0.0,1,10073111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10074101,Swordfish Normal Attack,,0,1,1,2,1970.0,1,10074101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10074111,Waterball,,0,1,1,1,5000.0,1,10074101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10074121,Water Attribute Attack,,0,1,10,1,5000.0,1,10074101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10075101,Obeaune Normal Attack,,0,1,1,2,1870.0,1,10075101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10075111,Lex Divina,,0,1,10,1,10000.0,1,10075111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10075121,Water Attribute Attack,,0,1,10,1,5000.0,1,10075101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10076101,Marse Normal Attack,,0,1,1,2,1960.0,1,10076101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10076121,Water Attribute Attack,,0,1,10,1,5000.0,1,10076101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10077101,Obeaune Normal Attack,,0,1,1,2,1200.0,1,10077101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10077111,Multi-Phase Attack,,0,1,1,1,5000.0,1,10077111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10077112,Spear Boomerang,,0,1,10,1,5000.0,1,10077112,0.0,0,0,,-9999,-9999,0,1,0,0,0
10077121,Water Attribute Attack,,0,1,10,1,5000.0,1,10077101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10078101,Marc Normal Attack,,0,1,1,2,1270.0,1,10078101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10078121,Water Attribute Attack,,0,1,10,1,5000.0,1,10078101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10079101,Deviace Normal Attack,,0,1,1,2,1670.0,1,10079101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10079111,Waterball,,0,1,1,1,5000.0,1,10079101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10079121,Water Attribute Attack,,0,1,10,1,5000.0,1,10079101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10080101,Andre Normal Attack,,0,1,1,2,1290.0,1,10080101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10080121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10080101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10081101,Piere Normal Attack,,0,1,1,2,1290.0,1,10081101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10081121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10081101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10082101,Deniro Normal Attack,,0,1,1,2,1290.0,1,10082101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10082121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10082101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10083101,Vitata Normal Attack,,0,1,1,2,1770.0,1,10083101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10083121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10083101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10084101,Drainliar Normal Attack,,0,1,1,2,1280.0,1,10084101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10084111,Lifesteal Attack,,0,1,1,1,1280.0,1,10084101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10084121,Shadow Attribute Attack,,0,1,10,1,5000.0,1,10084101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10085101,Giearth Normal Attack,,0,1,1,2,1850.0,1,10085101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10085111,Sandman,,0,0,1,1,180000.0,1,10085111,,0,0,,-9999,-9999,0,1,0,0,0
10085112,Sand Attack,,0,1,1,1,5000.0,1,10085101,,0,0,,-9999,-9999,0,1,0,0,0
10085121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10085101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10086101,Arclouze Normal Attack,,0,1,1,2,1167.0,1,10086101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10086121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10086101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10087101,White Skeleton Normal Attack,,0,1,1,2,1000.0,1,10097101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10087121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10097101,0.0,0,1,,-9999,-9999,0,1,0,0,0
10088101,Zombie Normal Attack,,0,1,1,2,2610.0,1,10088101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10088121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10088101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10089101,Munak Normal Attack,,0,1,1,2,2000.0,1,10089101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10089121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10089101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10090101,Bongun Normal Attack,,0,1,1,2,2000.0,1,10090101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10090111,Spear Stab,,0,1,1,1,5000.0,1,10090111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10090121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10090101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10091101,Sohee Normal Attack,,0,1,1,2,2110.0,1,10091101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10091111,Relinquish,,0,0,1,1,5000.0,1,10091111,,0,0,,-9999,-9999,0,1,0,0,0
10091112,Bind Attack,,0,1,1,1,5000.0,1,10091101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10091121,Water Attribute Attack,,0,1,10,1,5000.0,1,10091101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10092101,Nine Tail Normal Attack,,0,1,1,2,2000.0,1,10092101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10092111,Attribute Change,,0,0,1,1,60000.0,1,10092111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10092112,Random Attribute Attack,,0,0,1,1,60000.0,1,10092101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10092121,Fire Attribute Attack,,0,1,10,1,5000.0,1,10092101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10093101,Martin Normal Attack,,0,1,1,2,1480.0,1,10093101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10093111,Hiding,,0,0,1,1,10000.0,1,10093111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10093112,Sand Attack,,0,1,1,1,5000.0,1,10093101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10093121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10093101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10094101,Skeleton Worker Normal Attack,,0,1,1,2,2420.0,1,10094101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10094111,Ignore defense attack,,0,1,1,1,5000.0,1,10094101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10094121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10094101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10095101,Myst Normal Attack,,0,1,1,2,1580.0,1,10095101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10095111,Soul Destroyer,,0,1,1,1,5000.0,1,10095111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10095121,Poison Attribute Attack,,0,1,10,1,5000.0,1,10095101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10096101,,,0,1,1,2,1200.0,1,10096101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10096102,,,0,1,1,2,1200.0,1,10096101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10096111,Heaven's Drive,,0,1,1,1,5000.0,1,10096101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10096112,Energy Absorption,,0,1,1,1,3000.0,1,10096101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10096121,Undead Attribute Attack,,0,1,1,1,2280.0,1,10096101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10097101,Skeleton Normal Attack,,0,1,1,2,2000.0,1,10097101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10097121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10097101,0.0,0,1,,-9999,-9999,0,1,0,0,0
10098101,Archer Skeleton Normal Attack,,0,1,1,2,2860.0,1,10098101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10098111,Double Strafe,,0,1,1,1,5000.0,1,10098111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10098121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10098101,0.0,0,1,,-9999,-9999,0,1,0,0,0
10099101,Matyr Normal Attack,,0,1,1,2,867.0,1,10099101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10099111,Sonic Blow,,0,1,1,1,5000.0,1,10099111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10099121,Shadow Attribute Attack,,0,1,10,1,5000.0,1,10099101,0.0,0,0,,-9999,-9999,0,1,0,0,0
101001,One-Handed Sword Normal Attack 1,,0,1,0,2,1500.0,0,101001,,1,0,,0.0,-9999,0,1,0,0,0
10100101,Mummy Normal Attack,,0,1,1,2,1770.0,1,10100101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10100111,Multi-Phase Attack,,0,1,1,1,5000.0,1,10100111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10100121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10100101,0.0,0,0,,-9999,-9999,0,1,0,0,0
101002,One-Handed Sword Normal Attack 2,,0,1,0,2,1500.0,0,101002,,1,0,,1.0,-9999,0,1,0,0,0
101003,One-Handed Sword Normal Attack 3,,0,1,0,2,1500.0,0,101003,,1,0,,2.0,-9999,0,1,0,0,0
10101001,Fabre Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101003,Familiar Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101006,Savage Bebe Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101013,Plankton Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101016,Marina Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101029,Skeleton Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101031,Archer Skeleton Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101033,Metaller Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101035,Side Winder Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101036,,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101039,Zenorc Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101044,Strouf Card,,0,1,20,3,5000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101050,Requiem Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101051,Snake Card,,0,1,4,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101054,Mutant Dragonoid Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101056,Dark Priest Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101057,Baphomet Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10101101,Verit Normal Attack,,0,1,1,2,2000.0,1,10101101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10101121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10101101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10102014,Savage Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10102020,Sasquatch Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10102023,Chimera Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10102024,Orc Lord Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10102025,Dagger-wielding Skel Pirate Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10102101,Ghoul Normal Attack,,0,1,1,2,2610.0,1,10102101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10103006,Frilldora Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10103011,Toad Card,,0,0,0,3,10000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
101030211,Hiding,"Enter Hiding mode and become undetectable by enemies for <color=#44afee>10</color> seconds. While Hiding, Movement Speed is <color=#44afee>100%%</color> of its usual amount. Taking any damage or attacking will cancel Hiding.",0,0,5,1,,0,1400125,15.0,1,1,10000.0,-9999,-9999,0,1,0,0,0
101030212,Ambush,"Deal (<color=#44afee>300%%</color> of ATK + <color=#44afee>900</color>) physical damage of your weapon's attribute to an enemy. If used while Hiding, deal an additional <color=#44afee>200%%</color> physical damage and stun the target for <color=#44afee>2</color> seconds.",0,1,5,1,15000.0,0,1400131,,1,1,3000.0,-9999,-9999,0,1,0,0,0
10103101,Isis Normal Attack,,0,1,1,2,1380.0,1,10103101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10103111,Ignore defense attack,,0,1,1,1,5000.0,1,10103101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10103121,Shadow Attribute Attack,,0,1,10,1,5000.0,1,10103101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104010,Eddga Card,,0,0,0,3,90000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104013,Amon Ra Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104014,Dark Lord Card,,0,1,0,3,30000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104015,Cat O' Nine Tail Card,,0,1,0,3,,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104101,Minorous Normal Attack 3,,0,1,1,2,2733.0,1,10104101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10104111,Heaven's Drive,,0,1,1,1,5000.0,1,10104111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104112,Hammer Fall,,0,1,1,1,5000.0,1,10104111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10104121,Fire Attribute Attack,,0,1,10,1,5000.0,1,10104101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10105005,Ghoul Card,,0,0,0,3,30000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10105010,Mistress Card,,0,0,3,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10105011,Orc Hero Card,,0,0,3,3,10000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10105014,Pharaoh Card,,0,0,4,3,20000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10105016,Maya Puple Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10105101,Argos Normal Attack,,0,1,1,2,1470.0,1,10105101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10105121,Poison Attribute Attack,,0,1,10,1,5000.0,1,10105101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106004,Detoxify,Remove all nearby party members' <color=#44afee>Poison</color> status and/or your own <color=#44afee>Poison</color> status. Cooldown duration is <color=#44afee>30</color> seconds.,0,0,1,1,30000.0,0,1400133,15.0,1,1,,-9999,-9999,0,1,0,0,0
10106005,Hiding,"Enter Hiding mode and become undetectable by enemies for <color=#44afee>30</color> seconds. While Hiding, Movement Speed is <color=#44afee>80%%</color> of its usual amount. Taking any damage or attacking will cancel Hiding.",0,0,1,1,,0,1400125,0.0,1,1,10000.0,-9999,-9999,0,1,0,0,0
10106006,Roll Away,"Roll <color=#44afee>7</color> meters backwards and dodge an enemy unit's attack, increasing Dodge by <color=#44afee>20</color> and entering Stealth for <color=#44afee>5</color> seconds.",0,0,1,1,47000.0,0,1410133,10.0,0,1,5000.0,-9999,-9999,0,1,0,0,0
10106008,Venom Dart,"Attack with Venom Knife, dealing (<color=#44afee>390%%</color> of ATK + <color=#44afee>1,560</color>) Neutral physical damage and poisoning the enemy target for 7 seconds. When poisoned, the target will take Poison physical damage equal to <color=#44afee>20%%</color> of the caster's ATK every second, their DEF will be decreased by <color=#44afee>25%%</color>, and they will not naturally recover HP and SP for the duration of the effect. The damage effect can stack up to <color=#44afee>5</color> times. When the target's HP is less than <color=#44afee>25%%</color>, they will stop taking damage, but the other debuffs will still be in effect.",0,1,3,1,15000.0,0,1410131,20.0,1,1,3000.0,-9999,-9999,0,1,0,0,0
10106009,Discount,Enjoy a <color=#44afee>20%%</color> discount when purchasing items from NPC shops and a <color=#44afee>5%%</color> discount when purchasing items from the Chamber of Commerce using Zeny.,0,1,5,3,0.0,0,1600001,0.0,0,1,,-9999,-9999,0,1,0,0,0
10106011,Magnum Break,"Deal (<color=#44afee>78%%</color> of ATK + <color=#44afee>156</color>) Fire physical damage to enemies within <color=#44afee>3</color> meters of you. After casting this skill, your weapon will gain <color=#44afee>Fire attribute</color>, and normal attacks will deal <color=#44afee>20%%</color> more damage for <color=#44afee>5</color> seconds.",0,1,3,1,10000.0,0,1100122,15.0,1,1,2000.0,-9999,-9999,0,1,0,0,0
10106012,Lex Aeterna,Cause an enemy to take <color=#44afee>60%</color> more damage for <color=#44afee>3</color> seconds.,0,0,5,1,0.0,0,1210124,40.0,1,1,20000.0,-9999,-9999,0,1,0,0,0
10106013,Dustiness Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106016,Greatest General Card,,0,1,4,3,60000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106018,Sight,"Summon a fireball, dealing (<color=#44afee>99%%</color> of M.ATK + <color=#44afee>396</color>) Fire magic damage to enemy units within <color=#44afee>3</color> meters of you and reveals nearby enemy units who are Hiding for <color=#44afee>10</color> seconds. While having the Sight effect, you can use it to knock back enemy units <color=#44afee>4</color> meters, dealing (<color=#44afee>%198%%</color> of M.ATK + <color=#44afee>792</color>) Fire magic damage and stunning them for <color=#44afee>2</color> seconds.",0,0,1,1,15000.0,0,1300124,10.0,1,1,3000.0,-9999,-9999,0,1,0,0,0
101060181,Sightrasher,,0,1,1,1,,0,1310126,14.0,1,1,,-9999,3.0,0,1,0,0,0
10106020,Bongun Card,,0,1,20,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106021,Orc Archer Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106026,,,0,0,0,3,300000.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106028,Heal,"Heal a friendly target and yourself for (<color=#44afee>220</color> × (Character's level + INT)/10) + <color=#44afee>440</color>) HP. If the target is an Undead or Demon monster, deals Holy magic damage equal to the amount the friendly unit is healed for to it.",0,0,1,1,10000.0,0,1200121,10.0,1,1,2000.0,-9999,-9999,0,1,0,0,0
10106030,Owl Duke Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106031,Owl Baron Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106033,Wind Ghost Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106067,,,0,0,1,3,,0,0,,0,0,,-9999,-9999,0,1,0,0,0
10106101,Mantis Normal Attack,,0,1,1,2,1530.0,1,10106101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10106111,Multi-Phase Attack,,0,1,1,1,5000.0,1,10106111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10106121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10106101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107008,Arclouze Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107012,High Orc Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107015,Golden Thief Bug Card,,0,0,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107016,Maya Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107017,Horn Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107019,Ancient Mummy Card,,0,1,0,3,0.0,0,10106016,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107022,,,0,1,1,3,,0,10107022,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107023,,,0,1,1,3,,0,10107023,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107026,,,0,0,0,3,,0,0,,0,0,12000.0,-9999,-9999,0,1,0,0,0
10107027,,,0,0,0,3,,0,0,,0,0,18000.0,-9999,-9999,0,1,0,0,0
10107028,,,0,0,0,3,,0,0,,0,0,,-9999,-9999,0,1,0,0,0
10107029,,,0,0,0,3,,0,0,,0,0,12000.0,-9999,-9999,0,1,0,0,0
10107030,,,0,0,0,3,,0,0,,0,0,18000.0,-9999,-9999,0,1,0,0,0
10107031,,,0,0,0,3,,0,0,,0,0,,-9999,-9999,0,1,0,0,0
10107101,Flora Normal Attack,,0,1,1,2,1430.0,1,10107101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10107111,Lifesteal Attack,,0,1,1,1,3000.0,1,10107111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10107121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10107101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10108101,Argiope Normal Attack,,0,1,1,2,1790.0,1,10108101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10108121,Poison Attribute Attack,,0,1,10,1,5000.0,1,10108101,0.0,0,1,,-9999,-9999,0,1,0,0,0
10109101,Mace-wielding Goblin Normal Attack,,0,1,1,2,3070.0,1,10109101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10109121,Water Attribute Attack,,0,1,10,1,5000.0,1,10109101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10110101,Hammer-wielding Goblin Normal Attack,,0,1,1,2,1620.0,1,10110101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10110121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10110101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10111101,Flail-wielding Goblin Normal Attack,,0,1,1,2,1333.0,1,10111101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10111121,Fire Attribute Attack,,0,1,10,1,5000.0,1,10111101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10112101,Axe-wielding Goblin Normal Attack,,0,1,1,2,1620.0,1,10112101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10112121,Poison Attribute Attack,,0,1,10,1,5000.0,1,10112101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10113101,Dagger-wielding Goblin Normal Attack,,0,1,1,2,1120.0,1,10113101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10113121,Wind Attribute Attack,,0,1,10,1,5000.0,1,10113101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10114101,Goblin Archer Normal Attack,,0,1,1,2,1267.0,1,10114101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10114121,Poison Attribute Attack,,0,1,10,1,5000.0,1,10114101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10115101,Goblin Steamrider Normal Attack,,0,1,1,2,1340.0,1,10115101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10115111,Magnum Break,,0,1,1,1,5000.0,1,10115101,,1,1,,-9999,-9999,0,1,0,0,0
10115112,Kamikaze,,0,1,1,1,,1,10115111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10115121,Wind Attribute Attack,,0,1,10,1,5000.0,1,10115101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10116101,Zerom Normal Attack,,0,1,1,2,1780.0,1,10116101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10116121,Fire Attribute Attack,,0,1,10,1,5000.0,1,10116101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10117101,Requiem Normal Attack,,0,1,1,2,2083.0,1,10117101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10117121,Shadow Attribute Attack,,0,1,10,1,5000.0,1,10117101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10118101,Marduk Normal Attack,,0,1,1,2,1540.0,1,10118101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10118111,Fire Wall,,0,1,1,1,5000.0,1,10118111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10118112,Fire Bolt,,0,1,1,1,5000.0,1,10118111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10118121,Fire Attribute Attack,,0,1,10,1,5000.0,1,10118101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10119101,Pasana Normal Attack,,0,1,1,2,980.0,1,10119101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10119111,Bash,,0,1,1,1,5000.0,1,10119111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10119112,Ignore defense attack,,0,1,1,1,5000.0,1,10119111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10119113,Multi-Phase Attack,,0,1,1,1,5000.0,1,10119113,0.0,0,0,,-9999,-9999,0,1,0,0,0
10119121,Fire Attribute Attack,,0,1,10,1,5000.0,1,10119101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10120101,Orc Zombie Normal Attack,,0,1,1,2,3000.0,1,10120101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10120111,Ignore defense attack,,0,1,1,1,5000.0,1,10120111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10120121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10120101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10121101,Orc Warrior Normal Attack,,0,1,1,2,2850.0,1,10121101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10121111,Smoking Kills,,0,0,1,3,,1,10121111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10121121,Earth Attribute Attack,,0,1,10,1,5000.0,1,10121101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10122101,Orc Skeleton Normal Attack,,0,1,1,2,2420.0,1,10122101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10122111,Ignore defense attack,,0,1,1,1,5000.0,1,10122111,0.0,0,0,,-9999,-9999,0,1,0,0,0
10122121,Undead Attribute Attack,,0,1,10,1,5000.0,1,10122101,0.0,0,0,,-9999,-9999,0,1,0,0,0
10123101,Orc Lady Normal Attack,,0,1,1,2,1050.0,1,10123101,0.0,0,0,,0.0,-9999,0,1,0,0,0
10123111,Increase Agility,,0,0,1,1,300000.0,1,10123101,0.0,0,0,,-9999,-9999,0,1,0,0,0
