id,name,description
1112008,Phantom Strike,"Hurls a Spectral Spear in the desired direction, dragging the first enemy it hits back to you and dealing Weapon-based Physical Damage equal to <color=#44afee>%s%%</color> of Physical Attack. Can only be used when equipped with a Spear. The enemy will be immobilized for <color=#44afee>2</color> when they are dragged back to you."
1112009,Rapid Sting,"Wields a lance, inflicting 10 quick jabs in a 150-degree area for 3 sec and dealing (<color=#44afee>%s%%</color> of Physical Attack + <color=#44afee>%s</color>x STR) Weapon-based Physical Damage to all targets in range. Each time the target takes damage, the damage of the next Hundred Spears will be increased by <color=#44afee>6%%</color>. Each jab increases the damage according to the number of enemies in range, and the amount of increase is the number of targets * <color=#44afee>10%%</color>."
1112010,Keen Spear,"Grants 1 stack of Riftwind Blade every time a normal attack triggers a crit, increasing Crit Damage by <color=#44afee>%s%%</color> for <color=#44afee>3</color> sec. Can be stacked up to <color=#44afee>6</color> times, after which additional Weapon-based Physical Damage equal to <color=#44afee>%s%%</color> Physical Attack is dealt to the target each time a crit is triggered."
1112011,Enchanted Blade,"Enchants a weapon and modifies its attributes. After enhancement, normal attacks and damage will reflect the weapon’s skill, with an increased <color=#44afee>%s%%</color> in corresponding elemental damage. This effect will not be triggered if a weapon’s attributes are reset."
1112012,Dark Flame Sword,"Activates the power within your sword, creating a flaming sword array that follows your every movement and grants [Dark Flame Sword] for <color=#44afee>12</color> sec while the array is in effect. While [Dark Flame Sword] is active, each normal attack that hits a target reduces their Final Dodge by <color=#44afee>%s%%</color> and Final Anti-Crit by <color=#44afee>%s%%</color>, lasting for <color=#44afee>4</color> sec (can be stacked up to <color=#44afee>12</color>times)."
1112013,Explosive Blade,"When unleashing a downwards attack with a weapon, the ground erupts in a violent explosion, inflicting Fire Damage equal to <color=#44afee>%s%%</color> Physical Attack to enemies within a 4-meter range and a chance of dealing a crit. Cooldown for this skill is reduced by <color=#44afee>1</color> sec every time a normal attack deals a crit."
1112901,Nosiege Runestone,"Use to receive the Nosiege Rune Blessing. This blessing grants a <color=#44afee>5%%</color> increase to Final Physical Damage Bonus, Final Magic Damage Bonus, Final PvP Physical Damage Bonus and Final PvP Magic Damage Bonus from each party member while in effect. (Counts as 1 party member when no party members remain)."
1112902,Rhydo Runestone,"Use to receive the Raido Rune Blessing. This blessing grants a <color=#44afee>5%%</color> increase to Final Physical Damage Reduction, Final Magic Damage Reduction, Final PvP Physical Damage Reduction and Final PvP Magic Damage Reduction from each party member while in effect. (Counts as 1 party member when no party members remain)."
1112903,Verkana Runestone,"Use to receive the Berkana Rune Blessing. Grants a shield equal to<color=#44afee>10%%</color> Max HP from each party member with this blessing every 30 sec while the buff is in effect, lasting for 15 sec. (Counts as 1 party member when no party members remain)."
1112904,Isia Runestone,Use to receive the Isa Rune Blessing. Recovers <color=#44afee>1%%</color> HP team-wide when a party members with this blessing casts an active skill. (Does not apply to normal attacks. Counts as 1 party member when no party members remain).
1112905,Asir Runestone,Use to receive the Othila Rune Blessing. Recovers <color=#44afee>0.15%%</color> Max HP team-wide when a party members with this blessing triggers a crit. (Applies to normal attacks and skill crits. Counts as 1 party member when no party members remain).
1112906,Urj Runestone,Use to receive the Uruz Rune Blessing. Reduces damage taken by <color=#44afee>3%%</color> from each party member with this blessing. Remaining damage will be shared among the blessed party members. (Counts as 1 party member when no party members remain).
1112907,Turisus Runestone,"Use it to place yourself under the effect of Turisus Runestone Blessing, increasing Movement Speed by <color=#44afee>0.5%%</color>*number of party members under the same effect. (When without a party, the number of party members defaults to 1.)"
1112908,Pertz Runestone,"Use to receive the Wyrd Rune Blessing. Ignores <color=#44afee>5%%</color> resistance buffs, Debuff Resistance, and PvP Debuff Resistance per party member with this blessing when inflicting a debuff on an enemy. (Counts as 1 party member when no party members remain)."
1112909,Hagalas Runestone,"Use to receive the Hagalaz Rune Blessing. For every <color=#44afee>10%%</color> HP lost, each party member with this blessing grants a <color=#44afee>5%%</color> chance of dealing Stun to enemies within <color=#44afee>2%%</color> meters for <color=#44afee>1%%</color> sec. (Counts as 1 party member when no party members remain)."
1120001,Riding Mastery,"You can ride the <color=#44afee>Pecopeco</color> in battle. While mounted in Cavalry Combat, Physical Attack is increased by (<color=#44afee>%s</color> + (Strength/Vitality) × <color=#44afee>%s%%</color>)."
1120002,Holy Cure,"Recover the HP of a single friendly target unit, or your own by Physical Attack*<color=#44afee>%s%%</color> (not affected by healing stat bonus and resistances). If the target is an undead or demon type, Holy Attribute Physical Damage equal to Physical Attack*<color=#44afee>%s%%</color> is dealt."
1120003,Faith,"Permanently increases max HP by <color=#44afee>%s</color>, and increases self-healing effect by <color=#44afee>%s%%</color>."
1120004,Spear Proficiency,Physical Attack is increased by (<color=#44afee>%s</color> + Strength × <color=#44afee>%s%%</color>) when using spear type weapons.
1120005,Holy Cross,"Use the strength of the holy cross to attack the enemy, dealing Holy Attribute Physical Damage to enemy units equal to Physical Attack*<color=#44afee>%s%%</color>. Must have Two-Handed Spear equipped to use."
1120006,Grand Cross,"Summon a cross-shaped holy shield around you, subjecting enemy units within <color=#44afee>4</color> meters of you to Judex, dealing Holy Attribute Physical Damage equal to Physical Attack*<color=#44afee>%s%%</color> every 0.5s to the area for <color=#44afee>3</color>s. Must have Two-Handed Spear equipped to use."
1120007,Shield Charge,"Use the shield to hit the enemy hard, dealing weapon attribute Physical Damage equal to (Physical Attack*<color=#44afee>%s%%</color> + own <color=#44afee>%s%%</color> Max HP + own Vitality*<color=#44afee>%s</color>), with a <color=#44afee>%s%%</color> chance to stun the target for <color=#44afee>1</color>s. If the target is a monster, this generates a large amount of Threat. Must have Shield equipped to use."
1120008,Shield Boomerang,"Throw the shield at the enemy unit from a distance, dealing weapon attribute Physical Damage equal to (Physical Attack*<color=#44afee>%s%%</color> + own <color=#44afee>%s%%</color> Max HP + own Vitality*<color=#44afee>%s</color>), ricocheting off the next enemy target within <color=#44afee>6</color> meters. The ricochet damage is equal to the throwing damage, and continues ricocheting off the hit target for a max of <color=#44afee>2</color> times. Must have Shield equipped to use."
1120009,Guard,"When a shield is equipped, there is a <color=#44afee>%s%%</color> chance to defend automatically when attacked. Damage blocked cannot exceed <color=#44afee>%s%%</color> of Max HP. Must have Shield equipped to use."
112001,Dagger Normal Attack 1,
1120010,Weapon Speed,"Each time the active skill is used, you enter a <color=#44afee>Quickened weapon</color> state, where attack speed is increased by <color=#44afee>%s</color> and Crit increased by <color=#44afee>%s</color> for <color=#44afee>10</color>s. Can be activated a max of one time every <color=#44afee>30</color>s."
1120011,Sacrifice,"Deduct <color=#44afee>%s%%</color> Max HP from yourself to enter the Sacrifice state, where the next <color=#44afee>%s</color> normal attacks each have an additional weapon attribute Physical Damage (can Crit) that is equal to <color=#44afee>%s%%</color> Max HP. The Sacrifice state lasts <color=#44afee>6</color>s, and in this state, normal attacks cannot be dodged. Each normal attack in the Sacrifice state is recorded, and at the end of the Sacrifice state, you recover HP equal to (<color=#44afee>%s%%</color> Max HP*Number of Crits). (The recovery effect is not affected by healing bonuses and reductions.) Must have Two-Handed Sword equipped to use."
1120012,Cyclone Strike,"Swing the sword, dealing weapon attribute Physical Damage (can Crit) to enemies within <color=#44afee>4</color> meters that is equal to (Physical Attack*<color=#44afee>%s%%</color> + own <color=#44afee>%s%%</color> Max HP), and recovers HP equal to <color=#44afee>%s%%</color> of total damage dealt. (The recovery effect is not affected by healing bonuses and reductions.) Must have Two-Handed Sword equipped to use."
112002,Dagger Normal Attack 2,
112003,Dagger Normal Attack 3,
1120101,Smite,
1120102,Self-Healing,
1120103,Shield Parry,
1120104,Sacrifice,
1120105,Last Stand,
1120110,Shield Counter,
1120111,Close Call,
1120112,Overpower,
1121001,Punish,"Hit the target hard, dealing Holy Attribute Physical Damage to the target and targets within <color=#44afee>3</color> meters that is equal to <color=#44afee>%s%%</color>. If the target is an undead or demon monster type, damage is increased by <color=#44afee>%s%%</color>."
1121002,Prestige,"Transforms your armor and that of <color=#44afee>%s</color> team member(s) to the Holy Attribute, and increases Anti-Crit by <color=#44afee>%s%%</color> and Crit DMG reduction by <color=#44afee>%s%%</color>. Lasts <color=#44afee>%s</color>s."
1121003,Gospel,"Each time a skill is used, you have a <color=#44afee>%s%%</color> chance to obtain the <color=#44afee>Holy Sound</color> state, which increases the damage you deal by <color=#44afee>%s%%</color> for <color=#44afee>3</color>s. Can be activated a max of one time every <color=#44afee>3</color>s."
1121004,Pinpoint Attack,"Aim at the target's vitals, increasing the Physical Penetration by <color=#44afee>%s%%</color> when using Spear type weapons, dealing an additional <color=#44afee>%s%%</color> damage to small and medium-sized monsters."
1121005,Moon Slasher,"Launch a sweeping attack on enemies within <color=#44afee>4</color> meters, dealing weapon attribute Physical Damage that is equal to Physical Attack*(<color=#44afee>%s%%</color> + (Number of targets -1)*<color=#44afee>%s%%</color>), and stunning them for <color=#44afee>1</color>s. This generates the Moon Formation within a range of <color=#44afee>4</color> meters of yourself, and the enemy units in the Formation deal <color=#44afee>%s%%</color> reduced damage to you. The Moon Formation lasts <color=#44afee>3</color>s. Must have Two-Handed Spear equipped to use."
1121006,Pressure,"Deals Holy Attribute Physical Damage to the specified target that is equal to Physical Attack*<color=#44afee>%s%%</color>, and inflicting the <color=#44afee>Pressure</color> mark. While active, every time you are attacked by your Holy Attribute, an additional <color=#44afee>Pressure</color> mark is added to the stack, with each <color=#44afee>Pressure</color> stack increasing the damage the target takes from team members by <color=#44afee>1%%</color> for a max of <color=#44afee>%s</color> stacks. Lasts <color=#44afee>9</color>s. When the effect ends, <color=#44afee>Pressure</color> inflicts Holy Attribute Physical Damage to the target that is equal to Physical Attack*(<color=#44afee>%s%%</color>*stack)."
1121007,Shield Reflect,"Every time you are hit by a melee Physical Attack that deals damage, the attacker is dealt weapon Physical Damage equal to own Max HP <color=#44afee>%s%%</color>, and damage from <color=#44afee>automatic defense</color> will also reflect damage. Must have Shield equipped to use."
1121008,Defending Aura,"Summon a light shield to protect yourself, and for <color=#44afee>5</color>s, the damage you take is reduced by <color=#44afee>%s%%</color>. For <color=#44afee>5</color>s, it also reduces the attacker's Movement Speed by <color=#44afee>%s%%</color>, and damage from <color=#44afee>automatic defense</color> also slows the attacker. Must have Shield equipped to use."
1121009,Earth Drive,"Slams the shield to the ground, dealing weapon attribute Physical Damage to all enemies within a range of <color=#44afee>4</color> meters that is equal to (Physical Attack <color=#44afee>%s%%</color> + Max HP <color=#44afee>%s%%</color>), and for <color=#44afee>3</color>s, causes the target to enter a state of <color=#44afee>armor breakage</color>, during which damage taken is increased by <color=#44afee>%s%%</color>. If there is only one target within range, an additional weapon Physical Damage equal to <color=#44afee>%s%%</color> Max HP is dealt. If the target is a monster, a large amount of Threat is added. Must have Shield equipped to use."
1121010,Battle Intent,"Gain 1 stack of <color=#44afee>Battle Intent</color> for every normal Crit for <color=#44afee>3</color>s, stacking up to <color=#44afee>50</color> times. Each stack of <color=#44afee>Battle Intent</color> increases Final Crit by <color=#44afee>%s%%</color> and Crit Damage Bonus by <color=#44afee>%s%%</color>. Whenever you take a hit that exceeds <color=#44afee>35%%</color> of your Max HP, (<color=#44afee>%s%%</color>*remaining <color=#44afee>Battle Intent</color> stacks) damage will be reduced (up to <color=#44afee>20</color> stacks). (Can reduce True Damage, and lowers Battle Intent after triggering, for a max of <color=#44afee>20</color> stacks.) Must have Two-Handed Sword equipped to use."
1121011,Charge Up,"Gather energy, and use up 10 stacks of <color=#44afee>Battle Intent</color> to deal a heavy slash to the target, dealing weapon attribute Physical Damage (can Crit) that is equal to Physical Attack*(<color=#44afee>%s%%</color> + remaining Battle Intent stack * <color=#44afee>%s%%</color> * Max HP), recovering HP equal to <color=#44afee>%s%%</color> Max HP * remaining Battle Intent stacks. (The recovery effect is not affected by healing bonuses and reductions.) Must have Two-Handed Sword equipped to use."
1121012,Fearless Charge,"At the cost of <color=#44afee>%s%%</color> of your Max HP, you deal weapon attribute Physical Damage (can Crit) equal to (Physical Attack*<color=#44afee>%s%%</color> + <color=#44afee>%s%%</color>*own Max HP), and if this damage triggers a Crit, <color=#44afee>%s%%</color> of Max Hp is recovered, and <color=#44afee>1</color>s of cooldown reduced. (The recovery effect is not affected by healing bonuses and reductions.) Must have Two-Handed Sword equipped to use."
